"種別","場所","内容","日付","受信日時","メール本文"
"発生","横代北町三丁目","声かけ事案","平成２８年４月２１日午後７時３０分ころ","2016-04-22 09:08:01","平成２８年４月２１日午後７時３０分ころ、横代北町三丁目の路上で、帰宅中の中学生女児が、見知らぬ男から「お姉ちゃん何しよん、好きな人はいるの」等と声を掛けられる事案が発生しました。男は、年齢４０～５０歳代、身長１６５センチメートル位、黒色短髪、やせ型、上下黒っぽい長袖、長ズボンを着用しています。●見知らぬ人にはついていかない。●深夜の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","久留米市北野町","暴行事案","４月２１日午後５時ころ","2016-04-22 09:31:01","４月２１日午後５時ころ、久留米市北野町付近の路上で立っていた女子学生が、徒歩で近づいてきた男から腕を掴まれ引っ張られる等の暴行を受ける事案が発生しました。犯人は年配で、紺色の上衣、長ズボン（色不明）、黒色のニット帽を着用した男です。●時々、後ろを振り返るなどして警戒していることをアピールする●複数で行動する●被害に遭ったら大声を出して周囲に助けを求め、１１０番通報をする●防犯ブザー等を活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","久留米市山川町","わいせつ事案","４月２１日午後８時ころ","2016-04-22 09:44:02","４月２１日午後８時ころ、久留米市山川町付近の路上で、帰宅中の女子学生が曲がり角から突然現れた男から身体を触られる事案が発生しました。犯人は、年齢１０～２０歳代くらい、身長１７０センチくらい、やせ型、短髪、柄入りＴシャツ（色不明）、ジーパン（色不明）を着用しています。●深夜の一人歩きは避ける●被害に遭ったら大声を出して周囲に助けを求め、１１０番通報をする●時々、後ろを振り返るなどして、警戒していることをアピールする●防犯ブザー等を活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","中央区","ニセ電話詐欺事件","４月中旬","2016-04-22 09:52:01","４月中旬、福岡市中央区の女性が、金融機関職員や警察官をかたる複数の男から電話で「金融機関に勤めていた者が詐欺に関わっていて、あなたの名前が使われている」「悪用されているかもしれないので、キャッシュカードは処分したほうがいい」等と言われ、自宅に来た金融協会を名乗る男にキャッシュカードをだまし取られるニセ電話詐欺事件が発生しました。●公的機関や金融機関が、電話で現金や通帳を預けるよう指示することはありません。●電話でお金は全て詐欺！すぐに相談・１１０番！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","春日市春日原東町１丁目","わいせつ事案","４月２２日午前５時ころ","2016-04-22 10:18:01","４月２２日午前５時ころ、春日市春日原東町１丁目付近で、女性が、小走りで近付いてきた男に、後方から抱きつかれ体を触られる事件が発生しました。犯人は、年齢３０～４０歳くらいの男、小太り、ネックウォーマー、黒色ダウンベストを着用し、黒色バイクに乗って逃走しました。●防犯ブザーを活用する。●身に危険を感じたら大きな声で助けを求め、すぐに１１０番通報しましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","早良区祖原","公然わいせつ事案","４月２２日午前９時ころ","2016-04-22 12:02:01","４月２２日午前９時ころ、早良区祖原付近で、男が通行中の女性に、下半身を露出する事案が発生しました。犯人は、年齢６０～７０歳位で、野球帽、黒色シャツ、ベージュ色ズボンを着用した男です。●不審者を見たら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","飯塚市大分","声かけ事案","平成２８年４月１９日と４月２０日の午後６時３０分ころ","2016-04-22 14:43:01","平成２８年４月１９日と４月２０日の午後６時３０分ころ、飯塚市大分の路上において、徒歩で帰宅中の小学生女児が見知らぬ男から「千円あげるき、踊って」と声をかけられる事案が発生しました。男は、年齢７５～８０歳くらい、やせ型、作業着、深緑色のパーカー、黒色ニット帽を着用していました。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを活用しましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","筑紫野市及び太宰府市","ニセ電話詐欺未遂事件","４月２２日","2016-04-22 15:02:01","４月２２日、筑紫野市及び太宰府市の個人宅の固定電話に、市役所職員を装う男から「医療費の還付金があります」や「健康保険の還付金があります」などの電話がありました。不審に思い電話を切断し、市役所に確認したところ、そのような事実はなく、ニセ電話詐欺未遂であることが判明しました。●還付金をＡＴＭで返還することは絶対ありません。●慌てずに、家族や知人に相談しましょう。●電話で「お金」はすべて詐欺！

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","大野城市平野台４丁目","声かけ事案","４月２２日午後６時頃","2016-04-22 19:52:01","　４月２２日午後６時頃、大野城市平野台４丁目付近で帰宅中の女子中学生が、見知らぬ男から「はぁー」と声をかけられる事案が発生しました。
　男は、黒っぽいウィンドブレーカー、黒色ヘルメットを着用し、白色のバイクに乗車しています。●危険を感じたら大声を出す●見知らぬ人にはついていかない●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","宗像市桜美台","声かけ事案","４月２２日午後５時４０分ころ","2016-04-22 20:24:01","４月２２日午後５時４０分ころ、宗像市桜美台付近で、下校途中の男子中学生が、犬を連れた男に大声で「こんにちは」と言われ、携帯電話機で容姿を撮影されるという事案が発生しました。男は、身長１７０センチメートル位、２０歳代、細身、黒色マッシュルームヘア、黒色パーカー、ベージュ色ズボンでした。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","八幡東区清田２丁目","暴行事案","４月２２日午後４時ころ","2016-04-23 08:01:01","４月２２日午後４時ころ、八幡東区清田２丁目付近で、通行中の女性が見知らぬ男から服をつかまれる事案が発生しました。犯人は４０歳代位、灰色長袖スウェットを着た男で、走って逃げています。●防犯ブザーを携帯しましょう。●危険を感じたら大声を出すなどしましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","大野城市筒井２丁目","公然わいせつ事案","４月２２日午後５時頃","2016-04-23 08:05:01","　４月２２日午後５時頃、大野城市筒井２丁目付近で、男が小学生女児に対し、下半身を見せるという事案が発生しました。
　男は、身長１７０から１７５センチメートル位、黒色上衣、黒色ズボン、黒色キャップ帽、黒色マスク、メガネを着用しています。●不審な人を見たら大声を出す●防犯ブザーを活用するなど、お子様と話し合っておきましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","筑前町下高場から四三嶋ま","つきまとい事案","４月２２日午後８時ころ","2016-04-23 09:32:02","　４月２２日午後８時ころ、筑前町下高場から四三嶋までの路上で、自転車で帰宅中の女子高校生が、見知らぬ男から後をつけられる事案が発生しました。男は年齢不明、上下黒っぽい服装で色不明の自転車を使用しています。●人通りの多い場所を通る●なるべく複数で帰宅する●危険を感じたら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","飯塚市下三緒","つきまとい事案","平成２８年４月２３日午前７時３０分ころ","2016-04-23 14:57:01","平成２８年４月２３日午前７時３０分ころ、飯塚市下三緒の路上において、徒歩で登校中の男子中学生１名が見知らぬ男からつきまとわれる事案が発生しました。男は、年齢３０歳くらい、身長１６０センチくらい、赤い服、黒色ズボンを着用していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","大任町大字今任原","声かけ事案","４月２３日午前１１時ころ","2016-04-23 16:17:01","４月２３日午前１１時ころ、田川郡大任町大字今任原で、小学生女児が、車に乗った見知らぬ男から「どこに行くの、乗って行く」と声をかけられる事案が発生しました。男は、年齢３０歳代、黒っぽい帽子、黒っぽいジャンパーを着ていました。●見知らぬ人にはついていかない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","中間市深坂１丁目","声かけ事案","４月２２日午後５時５０分ころ","2016-04-23 19:22:01","　４月２２日午後５時５０分ころ、中間市深坂１丁目付近で、学校から帰宅中の中学生男児が、見知らぬ男から呼び止められ、「大切に使ってください」と言って、現金９０００円を、上着のポケットに入れられる事案が発生しました。男７０歳代、薄髪、上下黒色ジャージを着ています。
●通学路を必ず通る。●見知らぬ人について行かない。●防犯ブザーを活用するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","大牟田市末広町","不審業者訪問事案","４月２３日（土）午後５時ころ","2016-04-23 20:20:01","４月２３日（土）午後５時ころ、大牟田市末広町において作業服を着た不審な男が「無料で排水工事をします。この一帯を無料で工事しています。」と訪問するという事案が発生しました。●男は、若い感じで薄い紺色の作業服上下を着用●不審に思ったら、きっぱり断る●一人で悩まず家族や警察に相談する●緊急時には１１０番通報するなどの対応をお願いします。

配信者：大牟田警察署
お問い合わせ・情報提供先
0944-43-0110
"
"発生","八幡西区穴生一丁目筑豊電鉄穴生駅","公然わいせつ事案","４月２３日午後０時３０分ころ","2016-04-23 20:57:01","　４月２３日午後０時３０分ころ、八幡西区穴生一丁目筑豊電鉄穴生駅付近で、男が女性に下半身を見せるという事案が発生しました。犯人は、年齢５０～６０歳くらい、身長１７０メートルくらい、痩せ型、黒色短髪、小顔で面長、眉毛白髪交じり、マスク、紺色ジャンパー、灰色スラックス様ズボン、黒色の靴を着用した男です。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","粕屋町大字柚須","声かけ事案","４月２３日午後８時３０分ころ","2016-04-24 08:14:01","４月２３日午後８時３０分ころ、粕屋町大字柚須付近で、徒歩通行中の女性が、後方から近づいてきた男から、「ねえちゃん今帰り？」と声をかけられ、腕を掴まれそうになる事案が発生しました。男は、年齢５０歳くらい、身長１７０センチくらい、中肉、白髪まじりの短髪です。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","東区名島5丁目","住居侵入事案","4月23日午後0時20分ころ","2016-04-24 09:26:01","　4月23日午後0時20分ころ、東区名島5丁目で、不審者が民家の庭に侵入する事案が発生しました。犯人は年齢50歳代、小太り、黒髪に白髪交じりの短髪、赤色チェック柄の上衣、薄茶色ズボン、眼鏡、白手袋着用の男で、家人に見つかると付近に駐車していた白っぽい色の普通乗用自動車に乗車して逃走しています。●不審者を発見したらすぐに110番通報する。●外出時だけではなく、在宅中でも施錠状況を確認しましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区麦野５丁目","痴漢","４月２４日午前６時ころ","2016-04-24 09:52:02","４月２４日午前６時ころ、博多区麦野５丁目付近で、徒歩で通行中の女性が男性から身体を触られる事案が発生しました。犯人の特徴は、３０歳くらいの男性で、中肉、長袖黒色Ｔシャツ、濃い緑色ズボンを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","久留米市大石町","ちかん","４月２３日午後７時ころ","2016-04-24 10:38:01","４月２３日午後７時ころ、久留米市大石町付近の路上で、通行中の女性が、自転車に乗った男から身体を触られる事案が発生しました。男は、高校生風、体格太め、坊主頭、灰色と黒色の迷彩柄ウィンドブレーカー、黒色ズボンを着用し、紫色の自転車に乗っていました。●深夜の一人歩きは避ける。●被害に遭ったら、大声を出して周囲に助けを求め、１１０番通報をする。●ときどき後ろを振り返る。●防犯ブザー等を活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","久留米市宮ノ陣","公然わいせつ事案","４月２３日午後１１時ころ","2016-04-24 10:47:01","４月２３日午後１１時ころ、久留米市宮ノ陣付近で、男が、通行中の女性に対し、「見て見て」と声をかけ、下半身を見せる事案が発生しました。犯人は、年齢３０歳から４０歳くらいの男で、身長１６０センチメートルから１７０センチメートルくらい、ぽっちゃり型、サラリーマン風、暗い色の長袖Tシャツに色不明の長ズボンを着用していました。●不審者を見たら大声を出して周囲に助けを求め、すぐに１１０番通報する。●ときどき後ろを振り返る。●防犯ブザーを活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","香春町","ニセ電話詐欺未遂","４月２１日","2016-04-25 18:04:01","４月２１日、香春町居住の女性宅に役場の健康保険課を名乗る男から「医療保険の還付金がある」「手続きに通帳が必要なので、通帳とキャッシュカードを用意して待つように」等の不審な電話がありました。●役場が電話で還付金のお知らせをすることはありません。●電話でお金の話はすべて詐欺です。●不審な電話があったときは、すぐに家族や警察に相談しましょう。●震災の義援金を装った不審電話も発生していますので、家族や身近なご高齢な方などに呼びかけをお願いします。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","西区内浜１丁目","付きまとい事案","４月２５日午後５時ころ","2016-04-25 19:10:02","４月２５日午後５時ころ、西区内浜１丁目の路上で、帰宅中の小学生女児が、見知らぬ男からリュックサックをつかまれて「ねえ、ねえ」と声を掛けられた後、つきまとわれる事案が発生しました。男は年齢２０～３０歳くらい、黒色短髪、水色のシャツを着用し、徒歩で逃走しています。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","粕屋町大字仲原","声かけ事案","４月２５日午後９時３０分ころ","2016-04-26 08:05:02","４月２５日午後９時３０分ころ、粕屋町大字仲原付近で、女性が見知らぬ男から、「かわいいね、今から遊びに行かない？」と声をかけられる事案が発生しました。男は、年齢５０歳代、中肉、丸顔、黒色短髪、長袖・長ズボンを着用し、色不明の自転車に乗車しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","春日市須玖南３丁目","つきまとい事案","４月２５日午後８時ころ","2016-04-26 08:13:01","　４月２５日午後８時ころ、春日市須玖南３丁目で、通行中の女性が見知らぬ男からつきまとわれる事案が発生しました。男は、上下黒色の服装で、黒色半キャップヘルメットを着用していました。●深夜の１人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","東区松田３丁目","わいせつ事案","４月２６日午前１時ころ","2016-04-26 09:12:01","　４月２６日午前１時ころ、福岡市東区松田３丁目付近で、通行中の女性が、男から道を尋ねるふりをして声をかけられ、体を触られる事案が発生しました。
　犯人は、２０代の男性で、身長１６０センチくらい、やせ型、黒色短髪、黒色スウェット上下を着用しています。
　●夜間の一人歩きは避ける●防犯ブザーを活用する●すぐに１１０番通報するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","久留米市京町","公然わいせつ","４月２５日午後１０時ころ","2016-04-26 09:15:02","　４月２５日午後１０時ころ、久留米市京町付近で、女性に対し、男が下半身を見せるという事案が発生しました。犯人は、年齢４０歳から５０歳くらい、身長１６０センチくらい、小太り、黒髪短髪、黒色ジャージ、黒色ズボン着用の男で懐中電灯を所持していました。被害に遭わないためにも、●不審者を見たら大声を出して周囲に助けを求め、すぐに１１０番通報をする。●深夜の一人歩きは避ける。●防犯ブザー等を活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","東区唐原５丁目","わいせつ事案","４月２６日午前１時ころ","2016-04-26 09:17:01","　４月２６日午前１時ころ、福岡市東区唐原５丁目付近で、通行中の女性が、後方から近付いてきた男から体を触られる事案が発生しました。
　犯人は、２０～３０歳くらいの男で、身長１７０センチくらい、中肉、黒色短髪、黒色パーカー、黒っぽい色のズボンを着用しています。
　●夜間の一人歩きは避ける●防犯ブザーを活用する●すぐに１１０番通報するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","苅田町新津","苅田町新津で声かけ事案","４月２２日午前７時４５分頃","2016-04-26 14:17:02","４月２２日午前７時４５分頃、苅田町新津の路上を歩いていた女性が、対向して近づいてきた車に乗った男から握手を求められ、「小倉方面に行くなら送るよ」と声をかけられる事案がありました。●車は黒色のコンパクトカーで、男は３０～４０歳でした●怖いときは勇気を出して大声で助けを呼びましょう。防犯ブザーも有効です●不審者不審車両は即１１０番通報を！

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","、西鉄小郡駅","声掛け事案","４月１８日午後１１時４５分ころと１９日午後１０時００分ころ","2016-04-26 16:42:02","４月１８日午後１１時４５分ころと１９日午後１０時００分ころに、西鉄小郡駅の周辺において、２日続けて独りで帰宅する若い女性に対する声かけ事案が発生しました。●暗い時の一人歩きは避ける。●周囲を確認しながら歩く。●不審者を見たら大声を出す。●防犯ブザーを活用するなどして防犯に努めましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","南区向新町２丁目","痴漢事案","４月２５日午後８時ころ","2016-04-26 17:23:01","４月２５日午後８時ころ、南区向新町２丁目付近で、徒歩通行中の女性が男から体を触られる事件が発生しました。犯人の特徴は、年齢５０代、やせ型、頭に白色タオル巻き、黄色チェック柄シャツ、ベージュ色長ズボン、銀縁眼鏡、白色マスク着用の男で、徒歩で逃走しています。●後方、周囲に気を配る。●危険を感じたら大声を出してすぐ逃げる。●防犯ブザー等を活用しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区野間３丁目","暴行事案","４月２５日午後８時ころ","2016-04-26 17:25:01","４月２５日午後８時ころ、南区野間３丁目付近で、徒歩通行中の女性が男から抱きつかれる事件が発生しました。犯人の特徴は、年齢１０代位、身長１６０センチ位、やせ型、色不明のパーカーを着用した男で、徒歩で逃走しています。●後方、周囲に気を配る。●危険を感じたら大声を出してすぐ逃げる。●防犯ブザー等を活用しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区桧原７丁目","わいせつ事案","４月２５日午後１０時ころ","2016-04-26 17:26:01","４月２５日午後１０時ころ、南区桧原７丁目付近で、徒歩通行中の女性が男から抱きつかれ体を触られる事件が発生しました。犯人の特徴は、年齢３０代位、身長１８０センチ位、白シャツを着用した男で、徒歩で逃走しています。●後方、周囲に気を配る。●危険を感じたら大声を出してすぐ逃げる。●防犯ブザー等を活用しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区千代１丁目","ひったくり","４月２７日午前９時ころ","2016-04-27 13:15:01","４月２７日午前９時ころ、博多区千代１丁目で、徒歩で通行中の女性がバッグをひったくられる事件が発生しました。犯人は、小型バイクに乗車していました。被害に遭わないためにも●人通りの少ない道は避ける●後方にも気を配る●バッグは車道と反対側に持つなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","早良区西新４丁目","つきまとい事案","４月２７日午後５時１５分ころ","2016-04-27 19:41:01","　４月２７日午後５時１５分ころ、早良区西新４丁目付近で、女子が見知らぬ男からつきまとわれ、肩を数回ぶつけられる事案が発生しました。
　男は、年齢３０～４０歳くらい、身長１６０～１６５ｃｍくらい、やせ型、短髪、水色と白色のチェックシャツを着用し、徒歩で逃走しています。
　●帰宅時は周囲に注意を払って下さい。
　●不審者を見たら、大声を出しましょう。
　●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","飯塚市新飯塚","公然わいせつ事案","平成２８年４月２７日午後７時３０分ころ","2016-04-28 08:18:01","平成２８年４月２７日午後７時３０分ころ、飯塚市新飯塚の路上で、男が徒歩通行中の女子高校生に下半身を見せるという事案が発生しました。男は、年齢４０～５０代くらい、身長１６５センチ位、小太り、全体的に黒っぽい服装をしており徒歩で逃走しています。●不審者を発見したら大声を出す。●防犯ブザーを活用しましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","城南区鳥飼","痴漢","４月２７日午後９時ころ","2016-04-28 12:01:01","４月２７日午後９時ころ、城南区鳥飼の路上で、通行中の女性が、男から体を触られる事件が発生しました。犯人は、自転車に乗った男１名で、年齢２０代、黒色上下衣を着用、透明のビニール傘を所持しています。●深夜の一人歩きは避けましょう、●危険を感じたら大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","南区横手南町","公然わいせつ事案","４月２７日午後８時ころ","2016-04-28 16:09:01","４月２７日午後８時ころ、南区横手南町付近で、男が徒歩通行中の女性に、下半身を見せるという事案が発生しました。犯人は自転車に乗った男で、年齢２０歳位、やせ型、頭に白色タオル、黒色Ｔシャツ、黒色ズボンを着用しています。●危険を感じたら大声を出して助けを求め、犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","大野城市白木原１丁目","声かけ事案","４月２８日午後５時頃","2016-04-29 08:02:01","　４月２８日午後５時頃、大野城市白木原１丁目付近で、小学生男児が見知らぬ男から声を掛けられる事案が発生しました。
　男は、年齢１０代後半くらい、黒っぽい服を着用しています。●知らない人にはついていかない●危険を感じたら大声を出す●防犯ブザーを持つなどお子さんと話し合いましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","城南区樋井川","声かけ事案","４月２８日午後３時ころ","2016-04-29 08:08:01","４月２８日午後３時ころ、城南区樋井川の路上で、女子中学生が見知らぬ男から声をかけられる事案が発生しました。男は、年齢４０歳くらいで、ビニール傘をさしていました。●見知らぬ人にはついていかないようにしましょう。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区室住団地","つきまとい事案","４月２９日午前１時ころ","2016-04-29 08:17:01","４月２９日午前１時ころ、早良区室住団地付近で、女性が見知らぬ男からつきまとわれる事案が発生しました。男は、年齢３０歳位、身長１６５～１７０センチ位、やせ型、黒っぽいハンチング帽、黒っぽい服装、白色マスクを着用し、北方向へ逃走しています。●深夜の一人歩きは避けましょう。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","春日市大谷６丁目","声かけ事案","４月２９日午前７時３０分ころ","2016-04-29 09:28:01","４月２９日午前７時３０分ころ、春日市大谷６丁目付近で、通行中の女性が見知らぬ男から声をかけられる事案が発生しました。男は、年齢３０歳くらい、シルバーの車に乗車しています。●危険を感じたら大声を出す。●見知らぬ人にはついていかない。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","博多区博多駅南１丁目","痴漢","４月２９日午後０時ころ","2016-04-29 16:00:02","４月２９日午後０時ころ、博多区博多駅南１丁目付近で、徒歩で通行中の女性が男性から身体を触られる事案が発生しました。犯人の特徴は、３０歳代の男性で、１５５から１６０センチくらい、中肉、黒縁のメガネにピンク色の上衣を着用し、ギターケースを持っていました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","宗像市赤間二丁目","わいせつ事案","４月２９日午後４時ころ","2016-04-30 08:43:01","　４月２９日午後４時ころ、宗像市赤間二丁目において、小学生女児が自転車で通行中、男から体を触られる事案が発生しました。男は年齢２０代、身長１７０～１７５ｃｍ、やせ型、野球帽、サングラス、長袖を着用していました。●危険を感じたら大声を出す。●防犯ブザーを活用する。●すぐに１１０通報するなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","久留米市長門石","公然わいせつ","４月２９日午後１１時ころ","2016-04-30 09:30:01","４月２９日午後１１時ころ、久留米市長門石付近で、女性に対し、男が下半身を見せるという事案が発生しました。犯人は、年齢４０歳くらい、身長１６０センチくらい、中肉、頭髪薄い、灰色Ｔシャツ、チノパン、メガネを着用した男で、その場から白色軽自動車に乗り逃走しました。被害に遭わないためにも、●不審者を見たら大声を出して周囲に助けを求め、すぐに１１０番通報をする。●深夜の一人歩きは避ける。●防犯ブザー等を活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","博多区東公園","公然わいせつ事案","４月３０日午後６時ころ","2016-05-01 09:05:01","４月３０日午後６時ころ、博多区東公園で男が徒歩で通行中の女性に下半身を見せる事案が発生しました。犯人は、年齢２０歳代、ベージュ色チェック柄のシャツ、ジーパンを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","大牟田市有明町","公然わいせつ事案","５月１日（日）午前２時４０分ころ","2016-05-01 09:44:01","５月１日（日）午前２時４０分ころ、大牟田市有明町の路上で、男が通行中の女性に下半身を見せるという事案が発生しました。犯人は、年齢３０歳位、身長１７０センチ位、やせ型、髪型真ん中分け、ベージュ色若しくはグレー色のズボンを着用しており、徒歩で逃走しています。●不審者を見たら大声を出す。●防犯ブザーを携帯しておく。●身に危険を感じたら即座にその場を離れ、速やかに１１０番通報をしましょう。

配信者：大牟田警察署
お問い合わせ・情報提供先
0944-43-0110
"
"発生","八幡東区祇園三丁目","公然わいせつ","５月１日午後１０時３０分ころ","2016-05-02 08:40:02","５月１日午後１０時３０分ころ、八幡東区祇園三丁目付近で、帰宅中の女子高校生に対して男が下半身を見せるという事案が発生しました。犯人は年齢５０歳くらい、白髪混じりの黒色短髪、身長１７０センチメートルくらい、細身、黒っぽいライン入り長袖ジャージ上下、黒っぽいクロックス様のサンダルを着用していました●スマートフォンなどを使いながら歩かない●危険を感じたら大声を出すなどしましょう●防犯ブザーを活用しましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","八幡東区祝町一丁目","声かけ事案","５月１日午後３時００分ころ","2016-05-02 08:47:01","５月１日午後３時００分ころ、八幡東区祝町一丁目付近で、遊んでいる小学生女児に対し男が「かわいい人の写真を撮っているから写真を撮らせてくれないか」等と声をかける事案が発生しました。男は身長１７０センチメートルくらい、細身、灰色長袖上衣を着用していました。保護者の方にあっては●知らない人に声をかけられてもついていかない●不審者を見たら大声を出す●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","朝倉市甘木","公然わいせつ事案","５月１日午後８時ころ","2016-05-02 09:45:01","　５月１日午後８時ころ、朝倉市甘木付近で、男が帰宅中の女性に、下半身を見せるという事案が発生しました。男は、年齢２０歳位、身長１７０センチ位、黒っぽいＴシャツ、青色ジーパンを着用しています。●人通りの多い道を通る●不審者を見たら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","博多区中洲五丁目","痴漢事案","５月２日午前１時３０分ころ","2016-05-02 10:06:01","　５月２日午前１時３０分ころ、博多区中洲五丁目のマンションで、女性がエレベーターに乗ったところ、男性も同乗しました。女性がエレベーターを降りると、男性も同様に降り、男性から声を掛けられた後、身体を触られる事案が発生しました。犯人の特徴は、２０から３０歳くらいの男性で、身長１７０センチくらい、やせ型、髪型が耳くらいまでの長さの黒髪、色不明のメガネ、黒色上衣、色不明のデニムズボンを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
