"種別","場所","内容","日付","受信日時","メール本文"
"検挙","博多区山王一丁目","公然わいせつ","平成２７年２月２０日午後１０時ころ","2015-02-21 09:13:32","平成２７年２月２０日午後１０時ころ、博多区山王一丁目で男が下半身を見せる事案が発生し、５７歳の男性を検挙しました。ご協力ありがとうございました。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","中央区清川２丁目","ひったくり","２月２３日午前３時ころ","2015-02-23 17:22:52","　２月２３日午前３時ころ、中央区清川２丁目の路上において、徒歩で通行中の女性が後方から徒歩で近づいてきた男にバッグをひったくられる事件が発生しました。犯人は、年齢３０歳位、身長１７５センチ位、紺色上衣、黒色ズボンを着用しています。被害にあわないためにも●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","早良区室見２丁目","ひったくり","２月２３日午後５時ころ","2015-02-24 10:29:10","２月２３日午後５時ころ、早良区室見２丁目付近で、徒歩通行中の女性がバッグをひったくられる事件が発生しました。犯人は、黒色のバイクに乗車し、黒色上着、黒色ズボン、白色ヘルメットを着用した男１名で、南方向に逃走しています。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","南区清水１丁目","公然わいせつ事案","２月２５日午後３時ころ","2015-02-25 17:45:57","　２月２５日午後３時ころ、南区清水１丁目付近で、マンションの敷地内にいた男が、女性に下半身を見せるという事案が発生しました。犯人は、年齢１０歳代後半の男、身長１７５～１８０センチ位、えんじ色の上着、カーキ色の帽子を着用していました。●携帯電話やスマートフォンでメールや通話をしたり、音楽を聴いたりしながら歩かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","久留米市","ニセ電話詐欺事件","２月２２日","2015-02-25 18:14:58","２月２２日、久留米市の女性に、女性の息子を名乗る男から「インフルエンザにかかった」「会社の金を２，０００万円くらい使い込んだ、すぐ会社に返さないとクビになる」「東京で弁護士に渡してほしい」等と電話があり、翌日、男が指定した東京都内に５００万円を持って行き、弁護士を名乗る男に手渡し、だまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","東区原田１丁目","前兆事案","２月２５日午後４時ころ","2015-02-25 18:57:45","　２月２５日午後４時ころ、東区原田１丁目付近で徒歩通行中の小学生が知らない男性から「ちょっとこっちにきて」「ここで寝てみて」と声を掛けられる事案が発生しました。男性は、年齢２０歳から３０歳くらい、身長１７０ｃｍくらい、やせ型、黒色上衣、黒色下衣を着用しています。●危険を感じたら大声を出す。●知らない人にはついていかない。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","早良区城西３丁目路上","ひったくり事案","２月２５日午後４時３０分ころ","2015-02-25 19:40:56","　２月２５日午後４時３０分ころ、早良区城西３丁目付近路上で、徒歩通行中の女性が手提げバッグをひったくられる事案が発生しました。犯人は、原付バイクに乗ったノーヘルの男１名で、黒髪、黒色マフラー、黒色ジャンパーを着用しています。被害に遭わないためにも、●バッグは車道側と反対の方に持ちましょう。●携帯電話を使用しながら歩かないようにしましょう。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区和白東１丁目","公然わいせつ事案","２月２５日午後１１時ころ","2015-02-26 08:42:16","　２月２５日午後１１時ころ、東区和白東１丁目付近で男が徒歩通行中の女性に対し、下半身を見せる事案が発生しました。男は、年齢３０歳くらい、身長１６０ｃｍくらい、やせ型、黒色フード付ジャケット、青色デニムを着用しています。●夜道の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区松香台２丁目","痴漢事案","２月２６日午後０時ころ","2015-02-26 08:49:18","　２月２６日午後０時ころ、東区松香台２丁目付近で徒歩通行中の女性が、男から体を触られる事案が発生しました。犯人は、年齢２０から２５歳くらい、身長１６５ｃｍから１７０ｃｍくらい、脱色したような髪色、黒色スウェットパーカー、黒色スウェットズボンを着用した男です。●危険を感じたら大声を出し、すぐに１１０番通報する。●暗い場所、人通りの少ない場所の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","中央区清川３丁目","声かけ事案","２月２６日午後４時ころ","2015-02-27 07:43:17","２月２６日午後４時ころ、中央区清川３丁目で、徒歩で通行中の女児が、男から「待て」等と叫びながら追いかけられる事案が発生しました。●男は、高齢で黒か紺色の上衣、黄色帽子、マスクを着用していました。●見に危険を感じたら、大声で助けを求め、すぐに１１０通報しましょう。●防犯ブザーを活用しましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","早良区室見４丁目","ひったくり","２月２６日午後６時ころ","2015-02-27 11:41:51","２月２６日午後６時ころ、早良区室見４丁目付近で、女性がバッグをひったくられる事件が発生しました。犯人は、黒色原付バイクに乗車し、黒色系の上下、黒色ヘルメットを着用した男１名です。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","南区長丘５丁目","公然わいせつ事案","２月２８日午後６時ころ","2015-03-01 08:18:42","　２月２８日午後６時ころ、南区長丘５丁目付近で、男が女性に下半身を見せるという事案が発生しました。犯人は、年齢４０歳代位、身長１６０センチ位、小太り、白色長袖シャツ、紺色ジーパン着用の男でした。●不審者を見たら大声を出して逃げる。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報して下さい。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","早良区室見４丁目","ひったくり","３月１日午後５時ころ","2015-03-01 18:50:04","３月１日午後５時ころ、早良区室見４丁目付近で、徒歩通行中の女性がバッグをひったくられる事件が発生しました。犯人は、黒系のバイクに乗車した男１名です。被害に遭わないためにも●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配る。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","京都郡","ニセ電話詐欺","３月４日から５日","2015-03-06 17:35:25","３月４日から５日にかけて京都郡の女性に、息子を名乗る男から「携帯電話と会社の金が入ったカバンを落とした」「なくした５００万円が必要」「５００万円を落とした件で取引先に迷惑を掛けた」「立場上の責任で１，２００万円が必要」「このままでは会社をクビになる」等と電話があり、２日間にわたって、合計１，７００万円を男が指定した場所に持って行き、男の取引先の人物を名乗る男に手渡し、だまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","早良区室見５丁目","ひったくり","３月６日午後４時ころ","2015-03-07 08:55:59","３月６日午後４時ころ、早良区室見５丁目付近で、徒歩通行中の女性がバッグをひったくられる事件が発生しました。犯人は、年齢２０代の男で、こげ茶色の上着を着用し、黒色の原付バイクに乗車していました。被害に遭わないためにも●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区博多駅中央街","公然わいせつ事案","３月７日午後２時ころ","2015-03-08 09:19:09","　３月７日午後２時ころ、博多区博多駅中央街で女性に男が下半身を見せる事案が発生しました。犯人の特徴は、身長１７０センチメートルくらい、黒縁メガネ、ベージュ色トレンチコートを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区麦野５丁目","ひったくり","３月８日午前０時ころ","2015-03-08 09:27:28","３月８日午前０時ころ、博多区麦野５丁目で自転車に乗って帰宅中の女性が所持していたバッグをひったくられる事件が発生しました。犯人は、原動機付自転車に乗った男で、年齢２０歳から３０歳くらい、黒色のヘルメット、黒色ジャンパー、黒色ズボンを着用していました。被害に遭わないためにも●人通りの少ない道は避ける。●夜道を歩く時は、後方に気を配る。●バッグは車道と反対側に持つなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区下川端町","公然わいせつ事案","３月８日午前３時ころ","2015-03-08 09:35:45","３月８日午前３時ころ、博多区下川端町で女性に男が下半身を見せる事案が発生しました。犯人の特徴は、年齢３０歳から４０歳、身長１７０センチメートルくらい、黒色短髪、赤色コートを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","東区松田２丁目","ひったくり","３月７日午後１１時ころ","2015-03-08 13:04:19","３月７日午後１１時ころ、東区松田２丁目の路上で、徒歩通行中の女性が、後方から接近してきた男からショルダーバッグをひったくられる事件が発生しました。犯人は、身長１６０から１７０センチ位、黒っぽいニット帽、黒っぽい着衣上下、マスク、サングラスを着用した男です。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●時々振り返るなど後方にも気を配りましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","中央区警固三丁目","公然わいせつ事案","３月９日午後３時ころ","2015-03-10 08:21:53","　３月９日午後３時ころ、中央区警固三丁目付近において、小学生女児に対し、下半身を見せるという事案が発生しました。男は、年齢２０歳代、茶色っぽいセーター、Ｇパンを着用していました。人通りの多い道を通り、身に危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","博多区網場町","ひったくり","３月９日午後６時ころ","2015-03-10 12:06:21","　３月９日午後６時ころ、博多区網場町で、徒歩通行中の女性が、ボストンバッグをひったくられる事件が発生しました。犯人は、スクーターに乗った男１名で、ベージュジャンパーを着用していました。被害に遭わないためにも、●人通りの少ない道は避ける。●すぐに１１０番通報する。●バッグは、車道と反対側に持つなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区光丘町３丁目","ひったくり未遂","３月９日午後１０時ころ","2015-03-10 12:11:49","　３月９日午後１０時ころ、博多区光丘町３丁目で、自転車で帰宅中の女性が前カゴからバッグをひったくられそうになる事件が発生しました。犯人は、自転車に乗った男で、年齢１０代から２０代位、紺色ジャケット、灰色ズボンを着用していました。被害に遭わないためにも、●人通りの少ない道は避ける。●バッグは車道と反対側に持つ。●夜間は後方に気を配るなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","城南区七隈４丁目","公然わいせつ事案","３月１２日午前３時ころ","2015-03-12 08:08:42","　３月１２日午前３時ころ、城南区七隈４丁目付近で、通行中の女性に対し、男が陰部を露出する事案が発生しました。
　犯人は、年齢２５歳から３０歳くらい、身長１６５センチメートルくらい、黒色短髪、黒色か青色のウィンドブレーカー、白色パンツ着用の男でした。
　●　深夜の一人歩きは避けましょう
　●　危険を感じたら大声を出しましょう
　●　防犯ブザーを活用するなどしましょう

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区箱崎７丁目","コンビニ強盗未遂","３月１２日午前３時ころ","2015-03-12 08:42:11","３月１２日午前３時ころ、東区箱崎７丁目で、刃物を使用したコンビニ強盗未遂事件が発生しました。犯人は、身長１７０センチ位、中肉、紺色系キャップ帽、オレンジ色っぽいジャンパー、ジーパン、サングラスを着用し、スカーフの様なもので顔を隠して、徒歩で逃走しています。目撃情報等あれば情報提供をお願いします。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","福岡市","ニセ電話詐欺","３月１１日","2015-03-12 10:52:20","３月１１日、福岡市の女性宅に、男から「医療費の還付金の手紙が届いていませんか。振り込み手続きの説明のため、後ほど銀行から電話があります。」等と電話があり、その後、銀行員を名乗る男から「キャッシュカードを持ってＡＴＭコーナーに行くように」などと言葉巧みに誘われ、指定された口座に現金約７５万円を振り込み、だまし取られる詐欺事件が発生しました。●ＡＴＭを操作してお金が戻ってくることは絶対にありません。●ストップ！ニセ電話詐欺！電話で「お金」はすぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","鞍手郡","ニセ電話詐欺事件","３月１２日","2015-03-14 18:05:59","３月１２日、鞍手郡の女性に、息子を名乗る男から「会社に検査が入った」「お金が必要になった」等と電話があり、男から指定された関東方面に１５０万円を持って行き、息子の代わりを名乗る男に手渡し、だまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","東区香椎駅東３丁目","暴行事件","３月１４日午後１０時ころ","2015-03-15 08:08:36","　３月１４日午後１０時ころ、東区香椎駅東３丁目付近で、女性が男から抱きつかれて口を塞がれる事件が発生しました。男は、年齢２０～３０歳くらい、身長１７０センチくらい、フード付きの黒っぽい上衣で、走って逃走しています。●時々後ろを振り返って警戒していることをアピールする●防犯ブザーを活用する●不審者を見たら大声を出すなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","城南区鳥飼７丁目","声かけ事案","３月１５日午前８時ころ","2015-03-16 09:47:30","３月１５日午前８時ころ、城南区鳥飼７丁目付近で、女子中学生が男から「ちょっと見てもらってよいですか。」等と声をかけられる事案が発生しました。男は、年齢３０歳位、身長１８０ｃｍ位、やせ型、黒色短髪で、黒っぽい服を着用していました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","中央区高砂２丁目","痴漢事案","３月１７日午前０時ころ","2015-03-17 07:48:54","３月１７日午前０時ころ、中央区高砂２丁目で、徒歩で通行中の女性が後方から近づいてきた男に体を触られる事案が発生しました。●男は、年齢２０歳代から３０歳代くらい、やせ型、上下黒色の服装で、白色スポーツタイプの自転車を使用していました。●危険を感じたら大声を出して助けを求める●防犯ブザーを活用する●時々後ろを振り返るなどして、周囲に気を配りましょう

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","博多区博多駅南３丁目","痴漢","３月１７日午前４時ころ","2015-03-17 09:53:31","　３月１７日午前４時ころ、博多区博多駅南３丁目付近で通行中の女性が、接近してきた男性から体を触られる事案が発生しました。犯人の特徴は、３５歳から４５歳くらい、身長１６８センチメートルくらい、黒髪、中肉、白色セーター、色不明綿ズボンを着用していました。被害に遭わないためにも●不審者を見かけたら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","１７日","不審電話","３月１５日","2015-03-17 17:43:27","３月１５日から１７日にかけて、筑豊の高齢者宅に、息子を名乗るニセ者から「体調が悪い。また電話する。」等の不審電話が連続発生しています。●犯人の嘘を見抜くため家族間の「合言葉」を決めましょう。●ストップ！ニセ電話詐欺！電話で「お金」はすぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","久留米市内","ニセ電話詐欺事件","１月下旬から３月初旬","2015-03-18 08:27:06","１月下旬から３月初旬にかけて、久留米市内の女性宅に、Ａ社を名乗る男から「Ｂ社の株を購入するのに名義を貸して欲しい。」との電話があり、女性が了承すると、Ｂ社を名乗る男たちから、電話で「インサイダー取引の規制に引っかかり、口座内のお金が没収されるので、私が預かる。」などと言われ、現金約６千万円を数回にわたって宅配便で発送し、だまし取られる詐欺事件が発生しました。●「レターパック」や「宅配便」で現金を遅れは、すべて詐欺！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","博多区博多駅前３丁目、住吉３丁目、博多駅東２丁目","連続ひったくり","３月１８日午前４時ころ","2015-03-18 13:54:57","３月１８日午前４時ころ、博多区博多駅前３丁目、住吉３丁目、博多駅東２丁目で、徒歩で帰宅中の女性がバッグをひったくられる事件が発生しました。犯人は原動機付自転車に二人乗りした男で、運転手はシルバー色ヘルメット、２人とも黒っぽい上下衣を着用していました。被害に遭わないためにも、●携帯電話を使用しながら歩かない●バッグは、車道と反対側に持つ●時々振り返るなど後方にも気を配りましょう

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","東区香椎駅前３丁目","痴漢","３月１９日午前３時ころ","2015-03-19 08:52:39","３月１９日午前３時ころ、東区香椎駅前３丁目付近で、通行中の女性が、男から体を触られる事件が発生しました。犯人は、年齢３０歳代の男、中肉、灰色ジャンパー、ベージュ色長ズボン、銀色縁のメガネを着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザー等を活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区南本町２丁目","声かけ事案","３月１９日午後４時ころ","2015-03-19 17:55:29","３月１９日午後４時ころ、博多区南本町２丁目で、小学生女児が、見知らぬ男から「あんたたちどこの人、名前は」等と声をかけられる事案が発生しました。男は、年齢６０歳代、身長１６８センチ位、中肉、白髪交じりの頭髪、黒色ジャンパー、黒色ズボンを着用していました。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","東区舞松原２丁目","痴漢","３月２０日午前１時ころ","2015-03-20 09:19:20","３月２０日午前１時ころ、東区舞松原２丁目付近で、徒歩通行中の女性が、男から体を触られる事件が発生しました。犯人は年齢３０歳位、身長１６５センチ位、中肉、黒っぽい服装でメガネを着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区和白２丁目","公然わいせつ事案","３月２０日午前３時ころ","2015-03-20 09:26:11","３月２０日午前３時ころ、東区和白２丁目付近で、男が徒歩通行中の女性に、下半身を見せる事案が発生しました。男は年齢２０歳代、身長１６０センチ位、痩せ型、茶色っぽいパーマ、黒っぽい服装でメガネを着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","中央区地行二丁目","ひったくり","３月１９日午後８時ころ","2015-03-20 10:18:18","３月１９日午後８時ころ、中央区地行二丁目の路上で徒歩通行中の女性が、後方から近づいてきた原付バイクの男に、持っていたバッグを追い越しざまにひったくられる事件が発生しました。●犯人は、黒っぽい原付バイクに乗車し、黒っぽい服を着用した若者風の男です。●夜間、人通りの少ない道を１人で通らないようにし、バッグは車道と反対側に持ちましょう。●また、時々振り返るなど、周囲に気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","春日市","ニセ電話詐欺","３月１８日","2015-03-20 13:22:33","３月１８日、春日市の女性宅に電話があり、「市役所から貰えるお金がある。午前中までに手続きをしなければならない。」などと言葉巧みに誘われ、ＡＴＭで現金約５０万円を振り込み、だまし取られる詐欺事件が発生しました。●ＡＴＭを操作してお金が戻ってくることはありません。●ストップ！ニセ電話詐欺！電話で「お金」はすぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","博多区板付２丁目","声掛け事案","３月２０日午後６時ころ","2015-03-20 20:09:42","　３月２０日午後６時ころ、博多区板付２丁目にあるマンションエントランス内において、女性が見知らぬ男性から声を掛けられる事案が発生しました。犯人の特徴は、年齢３５歳くらい、身長１７５センチメートルくらい、黒短髪、やせ型、黒色Ｔシャツ、黒色ジーパンを着用していました。なお、男性は女性に声を掛ける前、黒色セダン車に乗っていました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","城南区東油山５丁目","公然わいせつ事案","３月２１日午後２時ころ","2015-03-22 08:10:08","３月２１日午後２時ころ、城南区東油山５丁目付近で、女児に対し、男が陰部を露出する事案が発生しました。犯人は、年齢３０歳から４０歳くらい、身長１７０センチメートルくらい、白色タオルを頭に巻き、長袖Ｔシャツ、長ズボンを着用した男でした。●危険を感じたら大声を出しましょう●防犯ブザーを活用するなどしましょう●一人きりにならないように気をつけましょう●家族の方にも注意をよびかけましょう


配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区諸岡３丁目","公然わいせつ事案","３月２１日午後１１時ころ","2015-03-22 08:58:58","３月２１日午後１１時ころ、博多区諸岡３丁目で、男が徒歩通行中の女性に、下半身を見せる事案が発生しました。犯人は、年齢２０から３０歳くらい、身長１７０センチメートルくらい、黒髪、細身、黒色ジャージ上下を着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区石城町","痴漢","３月２２日午前１時ころ","2015-03-22 09:02:56","　３月２２日午前１時ころ、博多区石城町で、通行中の女性が、自転車に乗った男から身体を触られる事件が発生しました。犯人は３０歳代の男で、黒っぽいパーカー、ズボンを着用していました。被害に遭わないためにも、●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区大博町","痴漢","３月２２日午前２時ころ","2015-03-22 09:05:53","　３月２２日午前２時ころ、博多区大博町で、通行中の女性が、男から身体を触られる事件が発生しました。犯人は３０歳代の男で、ハンチング帽、ダウンベストを着用していました。被害に遭わないためにも、●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"検挙","中央区赤坂３丁目","強盗事件","３月２２日深夜","2015-03-23 11:58:34","３月２２日深夜に中央区赤坂３丁目で発生したコンビニ強盗事件については、３０歳の男を検挙しました。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","福岡市博多区内","不審電話","３月２３日","2015-03-23 17:48:25","３月２３日、福岡市博多区内の複数の家に、県警のサクラギなどと名乗る者から「振り込め詐欺の被害に遭っていないか。」「リストにあなたの名前が載っている。」「このままだとあなたの口座が凍結される。」等と言われる不審電話が連続発生しています。●ほんの少しでも「変だな」と思ったら電話をきりましょう。●ストップ！ニセ電話詐欺！電話で「お金」はすぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","城南区","ニセ電話詐欺","３月２３日","2015-03-24 11:12:24","３月２３日、福岡市城南区の女性宅に、区役所職員を名乗る男から電話があり、「高額医療費の還付金があるので、ＡＴＭにキャッシュカードを持って行くように。」などと言葉巧みに誘われ、電話相手の指示通りＡＴＭを操作し、現金約１００万円を振り込み、だまし取られる詐欺事件が発生しました。●ＡＴＭを操作してお金が戻ってくることはありません。●ストップ！ニセ電話詐欺！電話で「お金」はすぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","南区横手３丁目","公然わいせつ事案","３月２４日午後２時ころ","2015-03-24 18:03:00","３月２４日午後２時ころ、南区横手３丁目付近で、男が通行中の中学生に、下半身を見せるという事案が発生しました。犯人は、年齢３０～４０歳代の男で、白色のニットの上着、カーキ色のズボンを着用し、自転車で逃走しています。●危険を感じたら大声を出す。●不審者や不審な車両を見たら、できるだけ特徴を覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","東区多々良１丁目","公然わいせつ事案","３月２４日午後５時ころ","2015-03-25 08:49:10","３月２４日午後５時ころ、東区多々良１丁目付近で、男が徒歩通行中の小学生女児に、下半身を見せるという事案が発生しました。犯人は、３０歳代後半、小太り、暗い色のダウンコートとＧパンを着用し、原付バイクで逃走しています。保護者の方は、●不審者を見たら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","城南区梅林２丁目","公然わいせつ事案","３月２５日午後７時ころ","2015-03-25 20:40:36","３月２５日午後７時ころ、城南区梅林２丁目付近で、小学生女児に対し男が下半身を露出する事案が発生しました。犯人は、年齢２０～３０歳位の男です。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区昭南町３丁目","ひったくり未遂","３月２５日午後１１時ころ","2015-03-26 09:08:14","３月２５日午後１１時ころ、博多区昭南町３丁目で、徒歩で通行中の女性がバッグをひったくられそうになる事件が発生しました。犯人は、バイクに乗った男で、年齢２０歳くらい、小太り、灰色半キャップヘルメットを着用していました。被害に遭わないためにも●人通りの少ない道は避ける。●後方にも気を配る。●バッグは車道と反対側に持つなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区博多駅南６丁目","声かけ事案","３月２６日午後４時ころ","2015-03-27 11:23:39","３月２６日午後４時ころ、博多区博多駅南６丁目で、小学校男児が、見知らぬ男から「お金あげる」と声をかけられる事案が発生しました。男は、年齢５０歳代、帽子、サングラスを着用していました。●見知らぬ人にはついていかない。●防犯ブザーを持つなど、お子さんと話し合いましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","中央区春吉２丁目","ひったくり","３月２７日午前５時ころ","2015-03-27 11:44:24","３月２７日午前５時ころ、中央区春吉２丁目付近の歩道上で、徒歩通行中の女性が、後ろから近づいてきた黒っぽい原付バイクに乗車した男２人組に、持っていたバッグを追い越しざまにひったくられる事件が発生しました●犯人は黒っぽい服を着用した若者風の男です●人通りの少ない道を１人で通らないようにし、バッグは車道と反対側に持ちましょう●また、時々振り返るなど、周囲に気を配りましょう

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","博多区博多駅前４丁目","ひったくり","３月２８日午前３時ころ","2015-03-28 08:50:54","３月２８日午前３時ころ、博多区博多駅前４丁目で、徒歩で通行中の女性がバッグをひったくられる事件が発生しました。犯人は、バイクに二人乗りの男で、両名とも年齢１０代から２０代位、黒っぽい服装で、１人は灰色ニット帽を着用していました。被害に遭わないためにも、●人通りの少ない道は避ける。●後方にも気を配る。●バッグは車道と反対側に持つなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","中央区地行４丁目","ひったくり","３月２９日午後５時ころ","2015-03-30 10:07:02","３月２９日午後５時ころ、中央区地行４丁目付近の路上で、徒歩通行中の女性が、後方から近づいてきた黒色原付スクーターに乗車した男に、持っていたバッグを追い越しざまにひったくられる事件が発生しました。●バッグは車道と反対側に持ちましょう。●また、時々振り返るなど、周囲に気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","糟屋郡","ニセ電話詐欺","３月２６日","2015-03-30 17:44:08","３月２６日、糟屋郡の女性宅に、男から「個人情報が登録されており、悪用される。抹消には代わりの人を登録しなければならない。」等と電話があり、女性が言われた通り手続きをしていると、弁護士を名乗る男から電話があり「あなたの行為は名義貸しの犯罪。解決にはお金がかかる。」等と言われ、信じた女性が、弁護士を名乗る男に、預金口座や暗証番号を教え、キャッシュカードを手渡したところ、２００万円をだまし取られる詐欺事件が発生しました。●電話だけで暗証番号を聞き出したり、キャッシュカードを取りに来るのは詐欺！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
