"種別","場所","内容","日付","受信日時","メール本文"
"発生","南区長丘２丁目２番","声かけ事案","５月１６日午前８時ころ","2019-05-16 18:31:01","　５月１６日午前８時ころ、南区長丘２丁目２番付近の道路上で、通行中の小学生男児が、年齢７０歳代位の男から「アメいる」と声をかけられる事案が発生しました。●見知らぬ人にはついていかない。●危険を感じたら大声を出して逃げる。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区若久１丁目３０番","公然わいせつ事案","５月１５日午後４時ころ","2019-05-16 18:49:01","　５月１５日午後４時ころ、南区若久１丁目３０番付近の道路上で男が下半身を見せる事案が発生しました。犯人は、年齢６０歳くらい、中肉で、スクータータイプのバイクを使用していました。●危険を感じたら大声を出すか、防犯ブザーを活用して助けを求めましょう。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をし、捜査に対するご協力をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","大川市大字中木室","公然わいせつ事案"," ５月１６日午後３時３０分ころ","2019-05-16 19:29:01"," ５月１６日午後３時３０分ころ、大川市大字中木室で、車内で陰部を露出している男の姿を、下校中の小学生女児が目撃するという事案が発生しました。犯人は、年齢３０歳代の男、黒色短髪、白色上衣、薄茶色の長ズボンを着用し、黒っぽい普通乗用自動車に乗っています。保護者の方は、●不審者を見たら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。


配信者：筑後警察署
お問い合わせ・情報提供先
0942-52-0110
"
"発生","大牟田市上白川町","公然わいせつ事案","５月１６日午後８時ころ","2019-05-17 08:12:01","５月１６日午後８時ころ、大牟田市上白川町付近の道路上で、男が通行中の女子高生に、下半身を見せるという事件が発生しました。犯人は、年齢４０歳代の男、身長１７０センチ位、白色半袖シャツ、青色七分丈ズボン、メガネを着用し、逃走しています。●不審者を見たら大声を出す。●直ぐにその場を離れ１１０番通報する。●防犯ブザーを活用するなどして下さい。●目撃情報等あれば情報提供をお願いします。

配信者：大牟田警察署
お問い合わせ・情報提供先
0944-43-0110
"
"発生","春日市須玖南３丁目","声かけ事案","５月１６日午後６時ころ","2019-05-17 09:40:02","５月１６日午後６時ころ、春日市須玖南３丁目付近の道路上で、通行中の女子小学生が、見ず知らずの男性から「かわいいね」等と声をかけられる事案が発生しました。男は年齢２０～３０歳位、身長１７５センチ位のがっちり型で、黒色の短めの髪型をしていました。●身に危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","朝倉市下浦","つきまとい事案","５月１６日午後４時ころ","2019-05-17 11:04:01","５月１６日午後４時ころ、朝倉市下浦の路上で、徒歩帰宅中の小学生が、見知らぬ男性から後をつけられる事案が発生しました。男性は身長１６０センチメートルから１７０センチメートルくらい、年齢４０歳代くらい、黒色の髪で青色のつなぎを着用しています。●人通りの多い場所を通る●不審者を見たら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","博多区東光寺１丁目","声かけ事案","５月１５日午後３時ころ","2019-05-17 14:24:01","５月１５日午後３時ころ、博多区東光寺１丁目付近で、下校中の小学生女児が、トラックに乗った見知らぬ女から「車に乗っていく」と声をかけられる事案が発生しました。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","小倉南区田原新町２丁目","声かけ事案","５月１０日午後４時ころ","2019-05-17 15:26:01","５月１０日午後４時ころ、小倉南区田原新町２丁目付近で、徒歩通行中の小学生２名が、「おいお前、俺の車で家まで送ってやろうか」と見知らぬ男から声をかけられる事案が発生しました。男は年齢５０歳位、身長１７０センチメートル位、中肉、黒色長袖シャツ、黒色帽子、サングラスを着用しています。●不審者を見たら大声を出し、すぐに１１０番通報する。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","小倉南区大字市丸４７２番地","声かけ事案","５月１６日午後６時ころ","2019-05-17 17:10:02","５月１６日午後６時ころ、小倉南区大字市丸４７２番地付近で、徒歩通行中の女子中学生が、「戸畑はどっちの方向」と見知らぬ男から声をかけられる事案が発生しました。男は年齢６０～７０歳位、身長１７０センチメートル位、中肉、青色半袖シャツを着用しています。●不審者を見たら大声を出し、すぐに１１０番通報する。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","見知らぬ電話番号","ニセ電話詐欺未遂事件","５月１７日午前９時ころ","2019-05-17 17:41:01","５月１７日午前９時ころ、見知らぬ電話番号に折り返しの電話をかけたところ、保険会社の職員を騙る男から「保険料を滞納している、あなたが裁判にかけられている」「裁判の取り消しのため３０万円を振り込んでください」「コンビニでウェブマネーを購入してください」等と言われ、電子マネーの利用権を騙し取ろうとする事案が発生しました。●多額の電子マネーを買っている人や、電子マネーを買っている人等を見かけた際には「詐欺ではないですか？」と声かけをお願いします●少しでもおかしいと感じたら、すぐに家族や警察に相談してください。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区板付４丁目","公然わいせつ","５月１７日午後４時ころ","2019-05-17 17:56:01","５月１７日午後４時ころ、博多区板付４丁目付近において、自動車に乗った男が女性に対し下半身を見せる事案が発生しました。犯人は、年齢５０～６０歳くらい、ピンク色半袖シャツ、眼鏡を着用しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","小郡市松崎","つきまとい事案","５月１６日午後８時ころ","2019-05-17 17:58:01","５月１６日午後８時ころ、小郡市松崎で女子高校生が自転車で帰宅中、見知らぬ男からつきまとわれる事案が発生しました。男は、年齢２０代から３０代、チェック柄の服を着用、自転車を使用しています。●時々後ろを振り返って、警戒していることをアピールする。●防犯ブザーを活用する。●危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","福津市桜川","のぞき","５月１７日午後８時ころ","2019-05-18 08:51:01","　５月１７日午後８時ころ、福津市桜川で、女性が風呂掃除中に何者かに風呂場の窓を開けられ、スマートフォンを差し入れられる事案が発生しました。●危険を感じたら大声を出す。●すぐに１１０番通報をするなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","朝倉市秋月","つきまとい事案","５月１７日午後７時ころ","2019-05-18 09:20:01","　５月１７日午後７時ころ、朝倉市秋月の路上で、帰宅中の女子中学生が見知らぬ男からつきまとわれる事案が発生しました。男は、徒歩で、身長１６５センチ位、黒色トレーナー、黒色ジャージを着用しています。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","博多区上牟田１丁目３０番","公然わいせつ事案","５月１７日午後７時ころ","2019-05-18 10:00:01","５月１７日午後７時ころ、博多区上牟田１丁目３０番付近において、男が女性に対し下半身を見せる事案が発生しました。犯人は、年齢２０歳代から３０歳代くらい、やせ型、黒髪短髪、黒色パーカー、Ｇパンを着用しています。●不審者を見たら大声を出す。●防犯ブザーを活用する等しましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区内","不審電話","５月１７日午後１時ころ","2019-05-18 10:27:01","５月１７日午後１時ころ、南区内の複数の家庭に、百貨店の店員を名乗る者から、「あなたのカードを無断で使用した者がいます」「たいへんなことになるので、銀行協会に電話をしてください」等の不審電話が連続発生しています。●電話でお金の話が出たら詐欺を疑いましょう。●落ち着いて行動し、家庭や警察に相談しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","お知らせした、「博多区","場所訂正","５月１８日","2019-05-20 15:49:01","５月１８日にお知らせした、「博多区で公然わいせつ事案発生」については、発生場所を博多区上牟田３丁目付近と訂正します。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","那珂川市大字上梶原","声かけ事案","５月２０日午前７時３０分ころ","2019-05-20 15:50:01","５月２０日午前７時３０分ころ、那珂川市大字上梶原付近で、徒歩登校中の小学生女児が、見知らぬ男から「お菓子あげよっか」と声をかけられる事案が発生しました。男は、年齢不詳、身長１７０センチ位、やせ型、上下黒色の服装、帽子、サングラス、マスクを着用していました。●身に危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","中央区内","警察官をかたる不審電話","５月２０日午前１１時００分ころから午後１時００分ころ","2019-05-20 16:31:01","　５月２０日午前１１時００分ころから午後１時００分ころにかけて、中央区内の複数の高齢者宅に中央警察署の警察官を名乗る者から、「詐欺グループが捕まった。詐欺グループの名簿の中に名前があった。預貯金はいくらありますか」等と電話がかかってくる事案が発生しました。●少しでもおかしいと感じたら一度電話を切り、すぐに警察や家族に相談しましょう●在宅中でも留守番電話サービスにしておきましょう●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","小倉北区宇佐町２丁目９番","声かけ事案","５月２０日午後５時ころ","2019-05-20 20:46:01","５月２０日午後５時ころ、小倉北区宇佐町２丁目９番の路上で女児が徒歩通行中、見知らぬ男から「かわいいね。何年生。どこの学校なの。」などと声をかけられる事案が発生しました。声をかけた男は、年齢４０歳代、身長１６５から１７０センチ位、茶色系オールバックヘアー、手に缶ビールを所持しています。●危険を感じたら大声を出し逃げましょう。●防犯ブザーを活用しましょう。●防犯アプリ「みまもっち」をインストールして活用しましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","田川市大字伊田","つきまとい事案","５月２０日午後７時ころ","2019-05-21 08:14:01","５月２０日午後７時ころ、田川市大字伊田において、帰宅中の女性が見知らぬ男から後をつけられる事案が発生しました。男は、年齢４０～５０歳位、身長１６５センチ位、小太り、黒色帽子、黒色上下、赤色シャツ、白色マスク、懐中電灯を所持し、徒歩でした。●危険を感じたら大声を出す。●防犯ブザー等の防犯グッズを活用する。●不審な人物を見かけたら１１０番通報しましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","大野城市内","不審電話","５月２０日","2019-05-21 11:26:01","　５月２０日、大野城市内の高齢者宅に春日警察署の警察官を名乗る者から「銀行員３名を詐欺で逮捕した、銀行員のデータの中にあなたの名前と電話番号が載っていた。」などの不審な電話が多発しています。●一人で判断せずに、家族や知人、警察に相談しましょう。●迷惑電話防止機能付電話機を活用しましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","早良区","ニセ電話詐欺事件","５月１９日午前１０時ころ","2019-05-21 12:47:01","　５月１９日午前１０時ころ、早良区に居住する被害者の携帯電話に、携帯アプリの未払い料金を請求するメールが届き、被害者がメールに記載された電話番号に電話を架けたところ、「アプリの使用料が未納で、裁判になる。」等と言われ、言葉巧みにコンビニで電子マネー８０万円分の購入を指示され、その利用権をだまし取られる詐欺事件が発生しました。●身に覚えのないメールやハガキは無視しましょう。●少しでもおかしいと感じたら一旦電話を切り、すぐに家族や警察に相談しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０！

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","直方市","公然わいせつ","５月２０日午後０時３０分ころ","2019-05-21 16:22:01","５月２０日午後０時３０分ころ、直方市のスーパーにおいて、店内を歩いていた３０代女性が男から後をつけられ、商品を見るために立ち止まった際に、チャックから出した陰部を見せつけられるという事案が発生しました。男は年齢３０～４０歳位、身長１８０センチ位、暗い色の上下着用、黒色のポシェット様のバッグを所持しています。●危険を感じたら大声を出す。●防犯ブザーを活用する。●緊急の際は１１０番通報するなどしましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","大野城市","窃盗事件","５月２０日午後２時ころ","2019-05-21 18:36:02","５月２０日午後２時ころ、大野城市の高齢者宅に春日警察署員を名乗る男から「通帳を持っていますか。これから金融庁の職員がキャッシュカードの確認に行きます。」などと電話があり、後刻、被害者宅に訪れた金融庁を名乗る男から「キャッシュカードを封筒に入れて保管する必要がある。封印する必要があるので、印鑑を持ってきてほしい。」などと言われ、被害者が印鑑を取りに行く隙をみて、キャッシュカードをすり替え、盗まれる窃盗事件が発生しました。●一人で判断せずに家族や知人、警察に相談しましょう●迷惑電話防止機能付電話機を活用しましょう

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","福岡市東区箱崎所在","東区箱崎で、盗撮の疑い","５月２１日午後３時４０分ころ","2019-05-22 09:32:01","５月２１日午後３時４０分ころ、福岡市東区箱崎所在の公共施設で、女性がトイレの上からスマートフォンを差し向けられる事案が発生しました。犯人の特徴は不明です。●身に危険を感じたら、大声で助けを求め、すぐに１１０番通報しましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区昭南町１丁目１番","腕を掴まれる事案","５月２１日午後４時ころ","2019-05-22 09:53:01","５月２１日午後４時ころ、博多区昭南町１丁目１番付近で、女子高校生の腕を見知らぬ男が腕を掴む事案が発生しました。男は、年齢２０歳代後半、やせ型、黒色短髪、カーキ色ジャンパー、色不明の長ズボン、メガネ着用のうえ、色不明の軽快自転車に乗り、いずれかに逃走しました。●危険を感じたら大声を出す●一人歩きは避け、防犯ブザーを携帯する●すぐに１１０通報しましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","八幡西区本城東５丁目","八幡西区において声かけ事案","５月２１日午後５時ころ","2019-05-22 10:01:01","　５月２１日午後５時ころ、八幡西区本城東５丁目付近において、女性が見知らぬ男性から「ライン交換しよう」等と執拗に声を掛けられる事案が発生しました。男性の特徴は、年齢２０歳代、身長１６５センチメートル位、黒色短髪で、紺色ポロシャツを着用しています。●不審に思ったらすぐ逃げる●危険を感じたら大声を出す●防犯ブザーを活用するなどの対策をとりましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","城南区別府１丁目１０番","公然わいせつ","５月２２日午前０時３５分ころ","2019-05-22 10:13:01","５月２２日午前０時３５分ころ、城南区別府１丁目１０番付近の道路上で、男が通行中の女性に下半身を見せる事件が発生しました。男は、年齢３０歳代、身長１７０センチ位、やせ型で、黒色短髪、長袖シャツ、黒っぽい長ズボンを着用していました。●不審者を見たら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","八幡西区東曲里町２番","つきまとい・暴行事案","５月２１日午後１時００分ころ","2019-05-22 10:56:01","５月２１日午後１時００分ころ、八幡西区東曲里町２番付近の道路上で、通行中の女性が、見知らぬ男からつきまとわれ、腕を掴まれる事案が発生しました。男の特徴は、年齢５０歳代位、身長１６５センチ位、赤色の乗用車に乗車しており、黒色長袖ジャンパー、白色シャツ、紺色ジーンズを着用していました。●身に危険を感じたら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","久留米市内","悪質商法","５月１９日から２０日","2019-05-22 15:26:01","５月１９日から２０日にかけて、久留米市内の複数の家に、「ブロックされた前世のお金がある」「解放するためのペンダントが必要」などと記載された封書が届き、料金を請求する悪質商法が連続発生しました。●身に覚えのないメールやハガキは無視しましょう。●少しでも「変だな」と思ったら、家族や警察に相談しましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","中央区内","不審電話","５月２２日午後０時ころ","2019-05-22 15:44:01","　５月２２日午後０時ころ、中央区内の高齢者宅に警察官を名乗る者から電話があり、家族構成を尋ねられる事案が発生しました。●少しでもおかしいと感じたら一度電話を切り、すぐに警察や家族に相談しましょう●在宅中でも留守番電話サービスにしておきましょう●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","城南区","不審電話","５月２２日午前１０時ころから","2019-05-22 16:27:01","５月２２日午前１０時ころから、城南区の個人宅に、息子をかたる男から「荷物を送り間違えた」等という不審電話が複数かかっています。●在宅時でも留守番電話設定にしておきましょう。●少しでもおかしいと感じたら一度電話を切り、すぐに警察や家族に相談しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","八幡西区","ニセ電話詐欺未遂","5月21日午後0時30分ころ","2019-05-22 17:12:02","5月21日午後0時30分ころ、八幡西区の女性宅に、北九州市保健課を名乗る男性から電話があり、「還付金がある」などと言われ、詳しく相手の部署等を聞こうとしたところ、電話を切断されるというニセ電話詐欺の予兆電話が発生しています。●自分で調べた役場等の電話番号に折り返し電話し確認する●電話でお金は全て詐欺！すぐに相談・１１０番●携帯電話で通話しながらATMを操作している人等を見かけた際には、「詐欺ではないですか？」と声かけをお願いします。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","早良区賀茂２丁目９番","声かけ事案","５月２２日午後４時３０分ころ","2019-05-22 19:53:01","５月２２日午後４時３０分ころ、早良区賀茂２丁目９番付近の路上で、女子高校生が見知らぬ男から、「付き合いませんか。合体しませんか。」等と声をかけられる事案が発生しました。男は、年齢２０代前半位、身長１８０センチ位、中肉、黒色上下衣、青色サングラス、手にバッグを持っていました。●不審者を見かけたら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して周囲に助けを求めましょう。●防犯ブザーを活用する等しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","南区長丘１丁目９番","声かけ事案","５月２２日午後５時ころ","2019-05-23 08:37:01","　５月２２日午後５時ころ、南区長丘１丁目９番付近で、自転車で通行中の小学生男児が自転車で近づいてきた男から、「僕んち来ない」、「あめ上げる」と声をかけられる事案が発生しました。男は、年齢６０～７０歳代くらい、身長１６５センチくらい、中肉、白髪混じりの短髪、眼鏡あり、水色チェック長袖シャツを着用していました。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する等しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","早良区祖原２６番","ひったくり","５月２２日午後１１時００分ころ","2019-05-23 08:52:01","５月２２日午後１１時００分ころ、早良区祖原２６番付近の道路上で徒歩通行中の男性がバッグをひったくられる事案が発生しました。犯人は、スクータータイプのバイクに乗車していました。●バッグは車道と反対側に持つ。●時々後ろを振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区博多駅南２丁目３番","痴漢","５月２３日午前０時ころ","2019-05-23 09:06:01","５月２３日午前０時ころ、博多区博多駅南２丁目３番付近で、徒歩帰宅中の女性が、前方から近づいて来た自転車に乗った男から体を触られる事案が発生しました。被害に遭わないためにも●深夜の一人歩きは避ける●危険を感じたら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","八幡西区黒崎３丁目１番","声かけ事案","５月２０日午後１０時ころ","2019-05-23 09:41:01","５月２０日午後１０時ころ、八幡西区黒崎３丁目１番の道路上で、通行中の女子高校生が、見知らぬ男から「今から一緒に行かん。」などと声をかけられる事案が発生しました。男は、年齢４０～５０歳位、スーツを着用していました。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","行橋市南泉３丁目","暴行事件","５月２０日午後４時３０分ころ","2019-05-23 13:27:01","５月２０日午後４時３０分ころ、行橋市南泉３丁目付近で、小学生男児が見知らぬ女性から「名前はなんていうの」等と声をかけられた後、胸倉を掴まれる事件が発生しました。犯人は６０から７０歳代位、身長１５５から１６０センチ位、痩せ型、グレーのジャージ上下、茶色のバッグを所持していました。●身に危険を感じたら大きな声で助けを求め、１１０番通報する●すぐに逃げる●防犯ブザーや福岡県警察防犯アプリ「みまもっち」を活用するなどしましょう。

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","城南区","ニセ電話詐欺事件","５月２２日午後４時５０分ころ","2019-05-23 16:05:01","　５月２２日午後４時５０分ころ、城南区の個人宅に、百貨店の店員を名乗る者から電話があり、「あなたのカードが無断で使われている」「今から教える番号に電話を架けてほしい」などと言われ、言葉巧みに暗証番号を聞き出され、自宅に訪問した銀行協会の職員を名乗る男にキャッシュカードを騙し取られる詐欺事件が発生しました。このほか、５月２３日午前１１時ころから、早良区と城南区で、同様のニセ電話詐欺未遂事件が発生しています。●少しでもおかしいと感じたら一度電話を切り、すぐに１１０番通報しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","若松区片山１丁目及び二島１丁目","声かけ事案","５月２３日","2019-05-23 18:40:02","　５月２３日、若松区片山１丁目及び二島１丁目付近で通行中の女子学生が見知らぬ男から「高校はどこですか。電話番号を交換してください。」「ＬＩＮＥ交換してくれん。」等と声をかけられる事案が発生しました。男は年齢２０歳くらい、身長１６５から１７０センチくらい、痩せ型、青色上衣を着用しています。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：若松警察署
お問い合わせ・情報提供先
093-771-0110
"
"発生","八幡東区松尾町","不審者事案","５月２３日午後４時ころ","2019-05-24 08:14:01","　５月２３日午後４時ころ、八幡東区松尾町付近で下校中の小学生男児が、見知らぬ女から「ねぇだめ」と声を掛けられ、顔を触られる事案が発生しました。犯人は年齢４０歳位、身長１５５センチ位、黒髪、白色の服という女です。●すぐに周りの大人に知らせ１１０番通報する●身の危険を感じたら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","早良区梅林７丁目","声かけ事案","５月２３日午前７時ころ","2019-05-24 09:57:01","　５月２３日午前７時ころ、早良区梅林７丁目付近の道路上で、通行中の女子中学生が、見知らぬ男から「住所と名前を教えて」等と声をかけられる事案が発生しました。男は、年齢５０～６０歳位、小太りで、白と水色の半袖Ｔシャツを着用していました。●身の危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","春日市春日公園６丁目２番地","つきまとい事案","５月２４日午後３時３０分ころ","2019-05-24 19:14:01","５月２４日午後３時３０分ころ、春日市春日公園６丁目２番地付近で、徒歩帰宅中の女子中学生が見知らぬ男からつきまとわれる事案が発生しました。男は、年齢５０から６０歳くらい、身長１７５から１８０センチメートルくらい、やせ型、明るい色の服、灰色系のズボン、色不明のキャップ帽を着用しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","大牟田市城町","声かけ事案","５月２４日午後５時３０分ころ","2019-05-25 08:01:02","５月２４日午後５時３０分ころ、大牟田市城町の道路上で、通行中の小学生女児が見知らぬ４人組の男から「車に乗っていく」と声をかけられる事案が発生しました。男は年齢４０～５０歳位、白色軽自動車に乗車しており、水色の作業着を着用しています。●不審者を見たら大声を出す。●見知らぬ人にはついていかない。●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：大牟田警察署
お問い合わせ・情報提供先
0944-43-0110
"
"発生","小倉北区片野新町２丁目１０番","公然わいせつ事案","５月２５日午前７時ころ","2019-05-25 09:00:01","５月２５日午前７時ころ、小倉北区片野新町２丁目１０番付近の道路上で、車両に乗車した男が下半身を露出する事案が発生しました。犯人は、年齢３０から４０歳代で、黒色のワンボックスカーに乗っていました。●不審者を見たら大声を出しすぐ逃げる。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","福津市宮司浜１丁目２番","声かけ事案","５月２４日午後５時ころ","2019-05-25 09:08:01","５月２４日午後５時ころ、福津市宮司浜１丁目２番付近の道路上で、通行中の女子小学生が、見知らぬ男から「何しよると、今帰りよると」などと声をかけられる事案が発生しました。男は年齢６０～７０歳位、身長１５０～１６０センチメートル位、黒色長袖シャツ、灰色ニット帽、眼鏡、ビニール袋を所持しています。●近くの大人に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","早良区室見４丁目","声かけ事案","５月２４日午後９時３０分ころ","2019-05-25 09:44:01","５月２４日午後９時３０分ころ、早良区室見４丁目で、通行中の女性が見知らぬ男から「連絡先教えてもらっていいですか」等と声をかけられる事案が発生しました。男は、年齢２０～３０歳位、中肉、Ｔシャツ、ジーパンを着用し、黒色自転車に乗車していました。●不審者を見かけたらすぐに１１０番通報しましょう。●危険を感じたら大声を出して周囲に助けを求めましょう。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","久留米市東合川２丁目１０番","声かけ事案","５月２５日午前１０時３０分から午前１１時ころ","2019-05-25 16:16:01","５月２５日午前１０時３０分から午前１１時ころ、久留米市東合川２丁目１０番の道路上で、通行中の小学生女児が、見知らぬ男から「ジュースを買ってあげる」と声をかけられる事案が発生しました。男は、年齢６０～７０歳位、身長１６０～１７０センチ位、灰色上着、黒色ズボン、黒色シューズ、黒色キャップを着用し、水色の自動車に乗車しています。●見知らぬ人にはついていかない。防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","田川市大字奈良","田川市大字奈良においてぞき事案","５月２５日午後８時３０分ころ","2019-05-26 08:12:01","５月２５日午後８時３０分ころ、田川市大字奈良において、女性が入浴のため脱衣場で脱衣中、浴室の窓を開けられる事案が発生しました。●入浴をする際は窓を施錠しましょう。●危険を感じたら大声を出しましょう。●不審な人物を見かけたらすぐに１１０番通報しましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","中央区内","ニセ電話詐欺"," 令和元年５月２４日午後６時４０分ころ","2019-05-26 09:37:01"," 令和元年５月２４日午後６時４０分ころ、福岡市中央区内の高齢女性宅の固定電話に、甥を騙る男性から、「ゼリーを送った」等と電話があり、その後また甥と名乗る男性架電があり「小切手を誤って配送した」「１００万円を立て替えてくれ」と騙され、現金９５万円を騙し取られるニセ電話詐欺が発生しました。
　電話でお金はすべて詐欺、親族や警察官を騙る電話に気を付けましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","那珂川市五郎丸２丁目","公然わいせつ事案","５月２６日午後５時００分ころ","2019-05-27 08:11:01","５月２６日午後５時００分ころ、那珂川市五郎丸２丁目付近で、車両に乗車した男が下半身を露出する事案が発生しました。犯人は、年齢４０歳から５０歳位、黒色Ｔシャツ着用、黒色の普通乗用車に乗車しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","朝倉市菩提寺","のぞき事案","５月２７日午前０時００分ころ","2019-05-27 09:00:02","５月２７日午前０時００分ころ、朝倉市菩提寺の住宅で、入浴中の女性が何者かからのぞかれるという事案が発生しました。犯人の特徴は不明ですが、車両に乗車していることが分かっています。●不審者を見たら大声を出す。●すぐに１１０番通報をするなどしましょう。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
