"種別","場所","内容","日付","受信日時","メール本文"
"発生","小倉南区","ニセ電話詐欺事件","平成２６年１０月中旬ころ","2014-10-30 17:43:31","平成２６年１０月中旬ころ、小倉南区の女性にＡ男から「投資のために名前を貸してほしい」と電話があり、これに応じたところ、投資会社を名乗るＢ男から「あなた名義で１，０００万円の支払いがあった」との連絡がありました。翌日、再度、Ｂ男から連絡があり「名義貸しは犯罪だ。隠蔽するには２００万円必要だ。お金はすぐに返金する」と連絡があり、レターパックで現金２００万円を送金し、騙し取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","太宰府市","ニセ電話詐欺事件","平成２６年１０月上旬ころ","2014-10-30 18:44:05","平成２６年１０月上旬ころ、太宰府市の男性の携帯電話にＡ男から「競馬の情報を買いたいが、一度しか購入できないので名前を貸して欲しい」との電話があり、その後、情報屋を名乗るＢ男から「あなたから入金があったが、あと１７０万円必要」「高配当なレースは情報料が２倍かかる」等と言われ、４回に亘り合計４６０万円をＢ男の指定した口座に振り込み、騙し取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","筑後市","ニセ電話詐欺事件","平成２６年１０月２９日","2014-10-31 18:27:35","平成２６年１０月２９日、筑後市の女性の携帯電話に男から電話があり「当社のサイトに登録されているが、登録料が払われていない。違約金２５万円が発生している。お金は保険で９０パーセント戻ってくるので、振り込んでくれ」等と言われ、相手から指定された口座に計３回に亘り現金合計１９８万円を振り込んで、だまし取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","太宰府市","ニセ電話詐欺事件","平成２６年１０月上旬ころ","2014-11-01 13:55:30","平成２６年１０月上旬ころ、太宰府市の男性宅に男から「甲社がホテルを建てるのに公募を募っている。太宰府市民しか応募できないので名義を貸してほしい」と電話があり、その後、甲社を名乗る男から「あなたから入金があったが、方法が違うので返金する」「当社との取引実績があれば返金しやすいので、まず１５０万円を送って欲しい」等と言われ、男の指定した場所に宅配便で現金を送り、だまし取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","中央区平尾３丁目","声かけ事案","１１月２日午後４時ころ","2014-11-03 09:25:31","１１月２日午後４時ころ、中央区平尾３丁目で、徒歩で通行中の女児が、見知らぬ男から「ねえねえ、ちょっとこの写真見て」と声をかけられる事案が発生しました。男は、年齢５０歳くらい、身長１６５センチメートルくらい、ぽっちゃり型、白髪混じりの短髪、うす緑色の作業着上下を着用しています。●深夜の一人歩きは避けましょう。●身の危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。●防犯ブザーを活用しましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","博多区中洲５丁目","公然わいせつ事案","１１月２日午後８時００分ころ","2014-11-03 10:59:20","　１１月２日午後８時００分ころ、博多区中洲５丁目で、徒歩で通行中の女性に、男が下半身を見せる事案が発生しました。犯人の特徴は、年齢４０～５０歳くらい、身長１７０センチくらい、短髪、茶色ジャンパー着用の男です。被害に遭わないためにも●不審者を見たら大声を出す。すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","男が東区松崎３丁目","公然わいせつ事案","１１月４日午後８時１５分ころ","2014-11-05 08:06:20","１１月４日午後８時１５分ころ、男が東区松崎３丁目付近で、徒歩で通行中の女性に、下半身を見せるという事案が発生しました。犯人は、年齢３０歳位、身長１６５センチ位、やせ型、ニット帽、サングラス、黒ジャンパーを着用し、徒歩で逃走しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","久留米市","ニセ電話詐欺事件","平成２６年１０月下旬ころ","2014-11-06 14:16:04","平成２６年１０月下旬ころ、久留米市の女性の携帯電話に甲社から「利用料金を長期延滞しているため、訴訟準備に入った」旨のメールが届いたため、甲社に電話したところ、電話に出た男から「和解手続のために必要な顧問弁護士料を支払ってくれ」等と言われ、相手から指定された口座に８０万円を振り込み、だまし取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","早良区","ニセ電話詐欺事件","平成２６年１１月６日","2014-11-07 12:09:29","平成２６年１１月６日、福岡市早良区の女性に福岡市役所健康保険課職員を名乗る男から電話で「保険の払戻金がある」「書類作成の手数料を支払えば現金を還付するので、近くのＡＴＭに行ってほしい」等と言われ、指示通りにＡＴＭに向かったところ、銀行員を名乗る男から電話があり、同男の指示通りにＡＴＭを操作し、約３０万円をだまし取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","城南区別府１丁目路上","ひったくり未遂事案","１１月７日午後７時ころ","2014-11-08 08:39:36","１１月７日午後７時ころ、城南区別府１丁目付近路上で、徒歩通行中の女性が手提げバッグをひったくられそうになる事案が発生しました。犯人は、黒色スクーターに乗った男１名で、２０歳くらい、身長１７０センチメートルくらい、黒っぽい色のズボン、白っぽい色の半キャップヘルメットを着用しています。被害に遭わないためにも、●自転車のかごに荷物を入れる際は、引ったくり防止ネットを張りましょう。●バッグを持つ際は、車道側と反対のほうに持ちましょう。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区中洲１丁目","公然わいせつ事案","11月７日午後６時ころ","2014-11-08 10:15:27","11月７日午後６時ころ、博多区中洲１丁目で、徒歩で通行中の女性に、男が下半身を見せる事案が発生しました。犯人の特徴は、年齢４０歳代、身長１６５センチメートルくらい、中肉、上下黒色のジャージを着用した男です。●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","中央区笹丘３丁目","ちかん事案","１１月８日午後７時ころ","2014-11-09 08:55:53","１１月８日午後７時ころ、中央区笹丘３丁目で、徒歩通行中の女性が、後方から近づいてきた自転車に乗車した男に体を触られる事件が発生しました。●男は、年齢２０歳くらい、黒短髪、長袖チェックシャツ、長ズボンを着用し、色不明の軽快自転車に乗車していました。●危険を感じたら大声を出して助けを求める。●防犯ブザーを活用する。●時々後ろを振り返るなどして、周囲に気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","南区井尻一丁目","公然わいせつ事案","１１月１１日午前０時２０分ころ","2014-11-11 08:24:25","１１月１１日午前０時２０分ころ、南区井尻一丁目付近の路上で、男が徒歩帰宅中の女性に下半身を見せるという事案が発生しました。犯人は年齢３０～４０歳位、中肉、赤色チェックシャツ着用の男で、下半身に何も着用していない状態で自転車に乗っていました。●不審者を見たら大声を出す。●目撃した際は、犯人の特徴をできるだけ覚えてすぐに１１０番通報しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区対馬小路","公然わいせつ事案","１１月１１日午前８時ころ","2014-11-11 09:41:24","１１月１１日午前８時ころ、博多区対馬小路で、徒歩で通行中の女性に、男が下半身を見せる事案が発生しました。犯人は、年齢３５から４０歳くらい、身長１７０センチくらい、黒色ジャージを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","城南区南片江６丁目路上","公然わいせつ事案","平成２６年１１月１１日午前７時ころ","2014-11-11 13:34:10","平成２６年１１月１１日午前７時ころ、城南区南片江６丁目付近路上で、男が下半身を露出する事案が発生しました。犯人は、年齢３０歳位、身長１７０センチ位、中肉で、黒色パーカー、黒色ズボンを着用し、徒歩で逃走しました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区松崎４丁目","公然わいせつ事案","１１月１１日午後１１時ころ","2014-11-12 08:13:34","１１月１１日午後１１時ころ、東区松崎４丁目の路上で、男が通行中の女性に対し、下半身を露出する事案が発生しました。犯人は、年齢３０～４０歳くらい、身長１７０センチくらい、緑色の長袖シャツを着用しています。●危険を感じたら大声で助けを求め、すぐに１１０番通報しましょう。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区香住ヶ丘四丁目","強盗致傷事件","１１月１５日午後９時ころ","2014-11-16 08:42:50","１１月１５日午後９時ころ、東区香住ヶ丘四丁目付近の路上で、強盗致傷事件が発生しました。犯人は、身長１７０ｃｍくらい、中肉、黒色ジャージ上下を着用した男で走って逃走しています。目撃情報があれば情報提供をお願いします。また、暗い道を一人で歩かない、携帯電話を使用しながら歩かないなど防犯に努めましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区香椎浜４丁目","公然わいせつ事案","１１月１７日午後８時ころ","2014-11-18 09:02:16","１１月１７日午後８時ころ、東区香椎浜４丁目付近で、徒歩通行中の女性に対し、男が下半身を露出する事案が発生しました。犯人は、年齢５０～５５歳くらい、小太りで、黒縁メガネ、色不明の長袖チェックシャツを着用し、懐中電灯を所持しています。●危険を感じたら大声を出す。●暗い場所、人通りの少ない場所の１人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","那珂川町","ニセ電話詐欺未遂","今月","2014-11-18 19:48:49","今月、那珂川町の女性に次々と「貴方の名義になっている会社の会員を譲ってほしい」「大事な番号を教える、絶対に人に話してはいけない」と身に覚えのない電話がかかり、その後、別の男から「番号を教えてくれ」等と電話で言われたため、番号を教えたところ、最初の男から「番号を教えたので大変なことになる。罰金を払わないと刑務所に入らないといけない」「罰金の一部を宅配便で送ってくれ」等と脅されて、２００万円をだまし取られそうになる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","豊前市","ニセ電話詐欺事件","平成２６年１０月ころ","2014-11-19 10:47:26","平成２６年１０月ころ、豊前市の女性に男から「あなたがＡ社の福岡県代表責任者に選ばれた」と電話があり、その後、Ｂ社を名乗る男から「責任者は大阪の人に代わった。その人があなたの名前で３，０００万円を立て替えている。早く支払わないと懲役１５年の刑に問われる」等と電話があり、３回に亘って合計１，０９６万円を自宅に来た男に手渡し、だまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","直方市","ニセ電話詐欺事件","今月上旬ころ","2014-11-19 17:45:29","今月上旬ころ、直方市の女性に男から「以前、詐欺被害に遭っていますね」「弁護士がお金を取り返してくれる」「手続料金は一時的に弁護士が支払うから、その条件として、弁護士が買いたがっているＡ社の社債１，２００万円分を購入してくれないか」等と電話があり、その後、Ａ社の男から「当社の社債は人気があるので、１５日までの受付となり、それ以降は一切受け付けない」等と電話で言われ、１，２００万円をだまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","中央区今川２丁目","ちかん事案","１１月１９日午後７時ころ","2014-11-20 09:36:55","１１月１９日午後７時ころ、中央区今川２丁目で、徒歩通行中の女性が、隣で鍵を落とし鍵を拾うふりをした男から身体を触られる事件が発生しました。男は、身長１６０～１７０ｃｍくらい、年齢１４歳くらい、黒短髪、ぽっちゃり型、黒色の学生服上下、黒色ショルダーバッグを所持していました。●危険を感じたら大声を出して助けを求める●防犯ブザーを活用する●時々後ろを振り返るなどして、周囲に気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","西区","ニセ電話詐欺事件","平成２６年５月下旬ころ","2014-11-20 15:22:37","平成２６年５月下旬ころ、福岡市西区の女性に証券会社の社員を名乗るＡ男から「株で儲かる銘柄を教える」等と電話があり、更に同社のＢ男から「ベトナムの企業で５０％の配当が期待できる株がある。買わないか」等と電話で言われ、これを信用した被害者が、合計３回に亘り、犯人が指定した海外口座にお金を送金し、総額２，９００万円を騙し取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","城南区長尾","暴行事案","１１月２０日午後５時ころ","2014-11-21 08:19:15","　１１月２０日午後５時ころ、城南区長尾付近で、男が小学生男児の後方から近づき肩をたたく暴行事案が発生しました。男は、年齢３０歳くらい、身長１７５センチメートルくらい、黒髪、黒色長袖シャツ、青色ジーパンを着用しています。●危険を感じたら大声を出す。●近所の家に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","門司区","ニセ電話詐欺事件","平成２６年１１月２０日","2014-11-21 19:55:11","平成２６年１１月２０日、門司区の男性が北九州市役所職員を名乗るＡ男から電話で「税金の払い過ぎで２万円の戻りがあります。後ほど銀行の者から電話があります」等と言われ、その後、銀行員を名乗るＢ男から電話があり同男の指示通りに銀行でＡＴＭを操作した結果、現金約３３万円をだまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","東区城浜団地","公然わいせつ事案","１１月２１日午後１０時ころ","2014-11-22 08:57:03","１１月２１日午後１０時ころ、東区城浜団地付近で、徒歩で通行中の女性に対し、男が下半身を見せる事案が発生しました。犯人は、身長１７０ｃｍくらい、年齢３０～４０歳くらい、中肉、下衣グレー色ジャージ、黒色ニット帽着用、懐中電灯を所持した男です。●危険を感じたら大声を出し１１０番通報する。●暗い場所、人通りの少ない場所の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区千代１丁目","公然わいせつ事案","１１月２１日午後７時ころ","2014-11-22 09:06:56","　１１月２１日午後７時ころ、博多区千代１丁目で、徒歩で通行中の女性に、男が下半身をみせる事案が発生しました。犯人は、年齢４０歳くらい、身長１７０センチくらい、ニット帽、灰色スウェットを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区三筑２丁目","ひったくり未遂","１１月２３日午後１１時ころ","2014-11-24 09:24:55","１１月２３日午後１１時ころ、博多区三筑２丁目で、自転車で通行中の女性がショルダーバッグをひったくられそうになる事件が発生しました。犯人は、バイクに乗車した男１名でした。被害に遭わないためにも●バッグは車道と反対側の方に持つ。●防犯ブザーを活用する。●時々振り返るなど後方にも気を配りましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区祇園町","公然わいせつ事案","１１月２４日午前４時ころ","2014-11-24 09:39:01","１１月２４日午前４時ころ、博多区祇園町の路上で、徒歩で通行中の女性に男が下半身を見せる事案が発生しました。犯人は、身長１７０センチくらい、中肉、ニット帽、白色マスク着用の男です。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区塩原３丁目","痴漢事案","１１月２５日午前０時ころ","2014-11-25 08:59:38","　１１月２５日午前０時ころ、南区塩原３丁目付近で、男が女性の身体を触って逃げるという事案が発生しました。犯人は、年齢２５～３０歳位、身長１７５センチメートル位、やせ型で色黒、黒色上衣、色不明のジーパンを着用し、白色の自転車に乗車した男でした。●夜間はなるべく明るく人通りの多い道を選んで通る。●不審者を見て危険を感じたら大声を出したり防犯ブザーを活用して逃げる。●犯人の特徴をできるだけ思い出し、すぐに１１０番通報して下さい。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","久留米市","ニセ電話詐欺事件","平成２６年１０月下旬ころ","2014-11-25 09:36:02","平成２６年１０月下旬ころ、久留米市の女性宅にＡ男から電話があり「株を購入したいので、あなたの名前を貸して欲しい」等と言われ、これを承諾したところ、別の男から次々と電話があり「株の購入代金を支払って欲しい」「名義貸しは違法である。このままだと税務署の監査が入り、数千万円を支払わなければならなくなる」等と言われ、犯人に指定された住所に宅配便で現金３００万円を送付し、騙し取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","南区大橋１丁目","公然わいせつ事案","１１月２７日午前０時ころ","2014-11-27 08:15:51","１１月２７日午前０時ころ、南区大橋１丁目付近で、男が男性に下半身を見せるという事案が発生しました。犯人は、年齢２５～３０歳位、身長１６５～１７０センチ位、黒色短髪、黒色スーツを着た男でした。●不審者を見たら大声を出して逃げる。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報して下さい。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","城南区荒江１丁目路上","公然わいせつ事案","１１月２８日午前８時ころ","2014-11-28 10:15:05","１１月２８日午前８時ころ、城南区荒江１丁目付近路上で、男が下半身を露出する事案が発生しました。犯人は、中肉中背で、ジャンパー、ジーパンを着用し、徒歩で逃走しました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","城南区鳥飼","声かけ事案","１１月２９日午前７時ころ","2014-11-29 08:26:55","　１１月２９日午前７時ころ、城南区鳥飼付近で、男が登校中の女子生徒に「見てもらっていいですか。今から脱ぐので待っていてください。」と声をかける事案が発生しました。男は年齢２０歳後半から３０歳後半、身長１７０から１８０センチメートル位、やせ型、黒色短髪、黒色パーカー、紺色ジーパンを着用し、白色スポーツタイプの自転車を使用しています。●見知らぬ人にはついて行かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区香椎２丁目","公然わいせつ","１２月１日午後７時ころ","2014-12-01 20:40:59","１２月１日午後７時ころ、東区香椎２丁目付近で徒歩通行中の女性に対し、男が下半身を露出する事案が発生しました。犯人は年齢４０～５０歳位、身長１６５センチ位、中肉、黒っぽい服装でニット帽を着用しています。●不審者を見かけたらすぐに１１０番する。●防犯ブザーを活用する。●時々後ろを振り返って、警戒していることをアピールするなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区原田１丁目","わいせつ事案","１２月１日午後８時ころ","2014-12-01 21:09:56","１２月１日午後８時ころ、東区原田１丁目付近で、徒歩通行中の女性が、男から体を触られる事件が発生しました。犯人は、年齢３０～４０歳位、身長１６０～１７０センチ位、黒色短髪、中肉、紺色作業着を着用しています。●夜間の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","那珂川町","ニセ電話詐欺事件","平成２６年１１月上旬ころ","2014-12-03 14:37:01","平成２６年１１月上旬ころ、那珂川町の男性宅に複数の男から次々と電話があり「貴方名義で債権を購入した。現金は返すので一旦払ってくれないか。現金は宅配便で、衣類や日用品と記載して送ってくれ」「貴方は追加で債権を購入している、現金を送ってくれ」等と言われ、４回に亘り３，８００万円を犯人に指定された住所に宅配便で送付し、騙し取られる事件が発生しています。●知らない相手から現金を求められる電話はすべてニセ電話詐欺です。すぐに１１０番通報してください。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","築上郡","ニセ電話詐欺事件","平成２６年１１月上旬ころ","2014-12-03 19:15:55","平成２６年１１月上旬ころ、築上郡の女性宅に総理大臣の弁護士を名乗る男から電話があり「貴方の個人情報が３社に流出して登録されている」「この情報を消すにはお金がかかる」「すぐに消さなければ懲役１５年の刑に問われ、刑務所に入ることになる」「知人や警察に相談すると、警察があなたを逮捕する」「現金は必ず返済する」等と言われ、３回に亘り６８０万円を、自宅に訪れた犯人に手渡し、だまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","東区唐原五丁目","強制わいせつ事案","１２月４日午前０時ころ","2014-12-04 08:35:46","１２月４日午前０時ころ、東区唐原五丁目付近で、徒歩通行中の女性が、男から体を触られる事案が発生しました。男は、年齢３０歳～４０歳くらい、身長１６０ｃｍくらい、やせ型、黒色首までの長さの髪、黒色ダウンジャケット、青色ジーパン、メガネを着用しています。●暗い道での一人歩きは避ける。●身の危険を感じたら大声を出し、すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区内","ニセ電話詐欺事件","１１月１０日午後７時ころ","2014-12-04 13:43:46","１１月１０日午後７時ころ、博多区内の女性宅に、「老人ホームができるので入所しないか」と勧誘の電話があり、断ったところ、翌日「ある男性が昨日話した老人ホームの権利を買うため３，０００万円を振り込んでいる」と言われた。さらに、弁護士と名乗る者から、「あなたは名義貸しをしている。和解金を送金して欲しい。」などと言葉巧みに誘われて現金２００万円をだまし取られる詐欺事件が発生しました。●ゆうパック等で現金を送ることは禁止されています。●少しでも不安に感じたときは警察に相談しましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区住吉２丁目","公然わいせつ事案","１２月５日午後１１時ころ","2014-12-06 08:52:38","１２月５日午後１１時ころ、博多区住吉２丁目で、徒歩で通行中の女性に、男が下半身を見せる事案が発生しました。犯人は、年齢２５歳くらい、身長１７０センチくらい、短髪、黒色ダウンジャケットを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","門司区","ニセ電話詐欺事件","平成２６年１１月下旬ころ","2014-12-08 19:39:07","平成２６年１１月下旬ころ、北九州市門司区の女性に男から「Ａ社の債券を買うために名前を貸してほしい」と電話があり、これに応じたところ、複数の男から「名義貸しは犯罪だ、お金を払えば新聞に載らないようにする」等と電話で言われ、現金を宅配便で送ったり、取りに来た男に手渡したりして、合計１，２００万円をだまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","博多区光丘町１丁目","公然わいせつ事案","１２月９日午前３時ころ","2014-12-09 09:56:33","１２月９日午前３時ころ、博多区光丘町１丁目で、通行中の女性に対し、男が下半身を見せる事案が発生しました。犯人は、年齢２０歳位、身長１６０センチ位、黒髪、黒色パーカー、黒色スウェットズボンを着用していました。被害に遭わないためにも、●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","門司区","ニセ電話詐欺事件","平成２６年１２月８日","2014-12-09 18:09:53","平成２６年１２月８日、北九州市門司区の女性に区役所職員を名乗る男から「医療費の払い戻しがある。後ほど銀行から電話がある」と電話があり、その後、銀行職員を名乗る男から「３万７，５００円の払い戻しがあるので、ＡＴＭコーナーに通帳を持って行くように」などと電話で言われ、指示に従ってＡＴＭを操作した結果、４９万円をだまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","東区香住ヶ丘3丁目","公然わいせつ","12月9日午後8時ころ","2014-12-10 08:22:36","12月9日午後8時ころ、東区香住ヶ丘3丁目付近で徒歩通行中の女性に男が下半身を見せるという事案が発生しました。犯人は年齢50～60歳位、身長160～170センチ位、痩せ型、ニット帽、眼鏡を着用しています。●防犯ブザーを活用する。●時々後ろを振り返って、警戒していることをアピールするなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区千代１丁目","ひったくり","１２月９日午後１１時ころ","2014-12-10 09:49:15","１２月９日午後１１時ころ、博多区千代１丁目で、徒歩で通行中の男性がビジネスバッグをひったくられる事件が発生しました。犯人は、黒色スクーターに乗車した男２名で、黒色ジャンパー、ネックウォーマー、黒色ヘルメットを着用していました。被害に遭わないためにも、●携帯電話を使用しながら歩かない。●バッグは車道側と反対の手に持つ。●時々振り返るなど後方にも気を配りましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","小倉北区","ニセ電話詐欺事件","平成２６年１１月中旬","2014-12-10 12:08:30","平成２６年１１月中旬、小倉北区の女性宅に男から「老人ホームの建設予定があるので投資しないか。名義を貸してくれ」と電話があり、名義貸しを了承したところ、後日、別の男から「名義貸しは犯罪になる。お金を送ってくれれば詐欺にはならない」等と電話があり、相手に指定された住所宛てに宅配便で３００万円を送付し、だまし取られる事件が発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","小倉北区","ニセ電話詐欺事件","平成２６年１２月９日","2014-12-11 12:09:56","平成２６年１２月９日、北九州市小倉北区の男性に区役所職員を名乗る男から「医療費の払い戻しがあるが、手続が未了なのですぐに手続をしてほしい。ＡＴＭに行ったら電話をしてほしい」と電話があり、指示に従いＡＴＭを操作した結果、約５０万円をだまし取られる事件が発生しています。●公的機関が還付金を受け取るためにＡＴＭの操作を求めることはありません。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","早良区原２丁目","公然わいせつ事案","１２月１０日午後６時ころ","2014-12-11 15:57:52","１２月１０日午後６時ころ、早良区原２丁目付近で、男が下半身を露出する事案が発生しました。犯人は、年齢５０歳位、身長１７０センチ位、ぽっちゃり型で、黒色ニット帽、灰色の上着を着用し、徒歩で逃走しました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区香椎台３丁目","痴漢","１２月１１日午後１１時ころ","2014-12-12 08:26:12","１２月１１日午後１１時ころ、東区香椎台３丁目付近で、通行中の女性が、バイクに乗った被疑者に、追い越しざまに臀部を触られる事案が発生しました。犯人は、黒っぽい服装で、黒っぽい原付バイクを使用しています。●深夜の１人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","中央区春吉１丁目","強盗事件","１２月１２月午前１時ころ","2014-12-12 09:06:08","１２月１２月午前１時ころ、中央区春吉１丁目で刃物様の物を使用した強盗事件が発生しました。犯人は、年齢３０代の男１名で、身長１７０センチくらい、やせ型、黒色ジャージ上下、白色マスク、黒色ニット帽を着用していました。目撃情報等あれば情報提供をお願いします。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
