"種別","場所","内容","日付","受信日時","メール本文"
"発生","南区若久６丁目","声かけ事案","４月１０日午前８時ころ","2017-04-11 10:00:01","　４月１０日午前８時ころ、南区若久６丁目付近で、男児が見知らぬ男から「車に乗らないか」と声をかけられる事案が発生しました。男は年齢、服装等は不詳ですが、白色普通自動車を使用しています。●不審者を見たら大声を出して逃げる。●見知らぬ人にはついて行かない。●防犯ブザーを活用する等しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","城南区梅林５丁目","城南区における不審者情報","４月１０日午後５時ころ","2017-04-11 10:27:01","４月１０日午後５時ころ、城南区梅林５丁目付近で、小学生女児等が遊んでいたところ、男から無言で手招きされる事案が発生しました。男は、年齢６０歳から７０歳位、身長１６０ｃｍ位、中肉、黒色短髪で、黒色ジャージ上衣、ジーパン、黒縁眼鏡、マスクを着用していました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","直方市内","息子を騙る不審電話","４月１０日","2017-04-11 13:15:01","４月１０日、直方市内の男性宅に、息子を騙る男から電話があり、「風邪を引いた。明日家にいる？」と言われる不審電話があり、また同様に鞍手町内においても、息子を騙る男から「風邪を引いて喉をやられて声が出ないから明日病院に行く。その結果を明日連絡する。」と言われる不審電話が発生しています。●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。●迷惑電話防止機器を活用しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","久留米市内","不審電話","４月１１日","2017-04-11 14:00:02","４月１１日、久留米市内の家庭に、警察官や銀行員を名乗る者から、「詐欺グループを捕まえた。」、「資料にあなたの名前が載っている。」などと言って、生年月日や預金残高等の個人情報を聞きだす不審電話が複数かかってきています。犯人は、「シミズ」や「ヤマシタ」の苗字を使用しています。●このような電話は、詐欺の可能性があります。●警察官を名乗る電話であっても、不審に思ったときは、警察に確認の電話をしてください。●久留米警察署０９４２－３８－０１１０

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"検挙","岡垣町海老津二丁目","ひったくり","４月１０日","2017-04-11 14:42:01","　４月１０日、岡垣町海老津二丁目で発生したひったくり事案については、２１歳の男を逮捕しました。情報の提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","南区","南区で連日のニセ電話詐欺未遂","４月１１日午前１１時ころ","2017-04-11 14:44:01","４月１１日午前１１時ころ、南区の高齢女性宅に、南区役所保険課をかたる者から「還付金があります。受取期限がせまっています。」等と電話があり、ＡＴＭでお金を振り込ませようとする事案が発生しました。●ＡＴＭを操作してお金が戻ってくることは絶対にありません。●怪しいと思ったら振り込む前に、警察や周囲の人に相談してください。●携帯電話で話しながらＡＴＭを操作しているご高齢の方がいたら、声かけをお願いします。●身近なご高齢の方にも「詐欺に気をつけて」と呼びかけをお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","小郡市小郡","ニセ電話詐欺未遂事案","４月７日午後０時ころ","2017-04-11 15:15:02","　４月７日午後０時ころ、小郡市小郡の女性宅に「保険料８０８０円を振り込みますので口座番号を教えて下さい。」などと言葉巧みに誘われて口座番号を聞き出した保険金名目のニセ電話がかかってきています。●電話で保険金還付のお知らせをすることはありません。●相手の身分や連絡先を確認し、口座番号などの個人情報は他人に教えないようにしましょう。●ご両親や身近な高齢の方などに、「電話でのお金の話は詐欺」等のよびかけをお願いします。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","福岡県内","県内で不審電話が多発","本日","2017-04-11 16:25:01","本日、福岡県内で、県警捜査二課員や銀行員を名乗る男から「詐欺の犯人が捕まって、７０人位の被害者名簿に貴方の名前と連絡先があった。通帳を無くしたことはないか。通帳を何冊持っているか。」などと言って、生年月日や通帳の残高を聞き出そうとする不審電話が多発しています。
●警察を名乗る者から電話があった場合は相手の身分や名前を確認し、自分で調べた警察署の電話番号に電話して、確認しましょう
●少しでもおかしいと思ったら、家族や警察に相談しましょう。
●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","西区内","ニセ電話詐欺事件","今月","2017-04-11 16:52:02","今月に入り、西区内の複数の高齢女性宅に、西区役所職員を名乗る男から電話で「保険料の払い戻し金がある。」「手紙を送ったが手続きがされていない。」旨申立て、商業施設のＡＴＭに誘導する不審電話が発生し、実際にお金を振り込んだ被害も出ています。●電話でお金はすべて詐欺！●ＡＴＭを操作して、お金が振り込まれることはありません。●周囲の方にも注意喚起をお願いします。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","行橋市大野井","行橋市大野井でつきまとい","４月１０日午後４時３０分頃","2017-04-11 18:00:02","４月１０日午後４時３０分頃、行橋市大野井の路上で、女子生徒が歩いて帰宅中、後ろから近づいてきた車に乗った男から「君かわいいね」などと声をかけられ、歩く速度にあわせて約３０メートルにわたりつきまとわれました。さらに男は車から降りて近づいてきましたが、女子生徒は走って逃げたので無事でした。●男は２５～３５歳くらいで黒い車に乗っていました。●危険を感じたら勇気を出して大声で助けを呼びましょう。防犯ブザーも有効です。

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","小倉北区中井二丁目","つきまとい事案","４月１０日午後０時ころ","2017-04-11 18:03:01","４月１０日午後０時ころ、小倉北区中井二丁目付近で下校中の女子児童が見知らぬ男から「ちょっと待って」と声を掛けられ、つきまとわれるという事案が発生しました。男は、黒縁眼鏡をかけ、マスクを着用しています。●見知らぬ人にはついていかない●危険を感じたら大声を出す●防犯ブザーを活用するなどお子さんと話し合いましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","南区大橋４丁目","つきまとい事案","４月１１日午後４時ころ","2017-04-11 18:09:01","　４月１１日午後４時ころ、南区大橋４丁目付近で、通行中の小学生女児が、見知らぬ男から、つきまとわれる事案が発生しました。犯人は、年齢４０歳くらい、身長１７０センチくらい、やせ型、白髪交じりの短髪で、眼鏡、マスク、赤色パーカー、黒色ジャージ、茶色の革靴を着用していました。●不審者を見たら大声を出してすぐ逃げる。●見知らぬ人にはついて行かない。●防犯ブザーを活用するなど、日頃からお子さんと話し合っておきましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","古賀市小山田","つきまとい事案","４月１１日午後１時ころ","2017-04-12 11:06:01","４月１１日午後１時ころ、古賀市小山田付近で徒歩帰宅中の小学生男児が、不審な車両に後をつけられる事案が発生しました。運転手は３０歳代女性、黒色長髪、白いセダンタイプの車に乗車しています。●なるべく人の多い道を通りましょう。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","お知らせした筑紫野市原田５丁目","筑紫野市声かけ事案解決","３月２８日","2017-04-12 13:14:01","３月２８日にお知らせした筑紫野市原田５丁目付近での児童への声かけ事案については、４１歳の男を検挙しました。情報の提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","久留米市内","不審電話","昨日","2017-04-12 13:20:01","昨日に引き続き、本日４月１２日も、久留米市内の家庭に、警察官を名乗る者から、「詐欺グループを捕まえた。」、「資料にあなたの名前が載っている。」などと言って、生年月日や預金残高等の個人情報を聞き出す不審電話が複数かかってきています。犯人は、「シミズ」や「ヤマシタ」の他に、「シライシ」や「アオキ」の苗字を使用しています。●このような電話は、詐欺の可能性があります。●警察官を名乗る電話であっても、不審に思ったときは、警察に確認の電話をしてください。●久留米警察署０９４２－３８－０１１０

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","糸島市二丈吉井","声かけ事案","４月１２日午後２時ころ","2017-04-12 15:50:02","４月１２日午後２時ころ、糸島市二丈吉井で、小学生男児や女児が、男から携帯電話でわいせつな画像を見せられ、声を掛けられる事案が連続発生しました。男は、年齢３０歳半ば～４０歳位、中肉、黒色短髪、メガネ着用で灰色の車に乗車していました。●不審者を目撃したら逃げる。●近くの人に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","小郡市希みが丘６丁目","希みが丘周辺で特殊詐欺のハガキ","４月１２日ころ","2017-04-12 17:52:01","４月１２日ころ、小郡市希みが丘６丁目付近において、【総合消費料金未納分訴訟最終通知書】と記載された架空請求を狙ったハガキが投函される特殊詐欺事案が多数発生しています。●不安を感じたら警察や家族に相談しましょう。●身に覚えのない請求等に応えないようにしましょう。●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","小倉北区","ニセ電話詐欺事件","4月11日","2017-04-12 18:08:01","4月11日、小倉北区居住の女性宅に、区役所職員を名乗る者から「医療費の払い戻しがある」、「商業施設のＡＴＭに行き、金融機関の者に連絡してくれ」などと電話があり、これを信じた女性が指定された商業施設のＡＴＭコーナーに行き、指示された連絡先に連絡したところ、金融機関職員を名乗る者と繋がり、その者から指示されるがままＡＴＭを操作し、合計100万円をだまし取られる詐欺事件が発生しました。●電話でお金はすべて詐欺、すぐに相談・110番●ＡＴＭ付近で携帯電話で話している方を見かけたら声かけをお願いします。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","中央区内","ニセ電話詐欺事件","４月１２日午前１０時ころ","2017-04-12 19:03:02","　４月１２日午前１０時ころ、中央区内の女性宅に市役所健康医療保険係を名乗る男性から電話があり、「医療保険の払い戻しがあるけど書類は届きましたか」「手続きをしてお金が振り込まれるようになりました。今日中にATMまで携帯電話とカードを持って来てください。」などと言葉巧みに誘われ、ATMで現金約５０万円を振り込み、だまし取られる詐欺事件が発生しました。●ATMでお金が戻ってくることは絶対にありません。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","西区生","公然わいせつ事案","４月１２日午後７時ころ","2017-04-13 08:11:01","４月１２日午後７時ころ、西区生の松原１丁目付近で、男が通行中の女性に下半身を見せるという事案が発生しました。犯人は、年齢５０歳代から６０歳代の男、身長１６５センチ位、暗い色の服、濃い緑色のニット帽、水色リュックを所持し、徒歩で逃走しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","久留米市荒木町","痴漢","４月１２日午後７時ころ","2017-04-13 08:16:01","４月１２日午後７時ころ、久留米市荒木町付近で、帰宅中の女子学生が体を触られる事件が発生しました。犯人は、年齢不明の男、黒色ジャンパーを着用し、オートバイを使用しています。●不審者を見たら大声を出す。●防犯ブザー等を活用するなどしましょう。


配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","城南区南片江３丁目","暴行事件","４月１２日午後８時ころ","2017-04-13 08:33:01","４月１２日午後８時ころ、城南区南片江３丁目付近で、女子高校生が、後方から来た犯人から顔を触られる事件が発生しました。犯人は、年齢１５～２０歳位の男、身長１６５センチ位、やせ型、黒色短髪で、白色長袖上衣、白っぽい長ズボンを着用し、徒歩で逃走しています。目撃情報等あれば情報提供をお願いします。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","小倉南区葛原二丁目","のぞき","４月１２日午後５時ころ","2017-04-13 09:13:01","４月１２日午後５時ころ、小倉南区葛原二丁目の店舗で、女性が男からトイレ内をのぞかれるという事案が発生しました。犯人は黒色短髪、灰色トレーナー、黒色ズボンを着用していました。●身に危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","水巻町高松","声かけ事案","４月１２日午後４時ころ","2017-04-13 15:35:01","４月１２日午後４時ころ、水巻町高松で帰宅中の女子高校生が見知らぬ男から「高校どこ？住所は？」と声をかけられる事案が発生しました。男は、年齢４０～５０歳位、身長１６５センチメートル位、黒髪を結んでいる●危険を感じたら大声を出す●防犯ブザーを活用する●なるべく早く１１０番通報する等の対策をとりましょう。


配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","西区内","ニセ電話詐欺事件","４月１２日昼頃","2017-04-13 15:56:01","　４月１２日昼頃、西区内の高齢女性宅に、市役所職員を名乗る男から電話があり、「保険料の払い戻しの書類を送りましたが、ご覧になりましたか」「今日中に手続きをして下さい」「担当者から電話させます」などと言葉巧みに誘われ、大型商業施設のＡＴＭで現金約２００万円を振り込み、だまし取られる詐欺事件が発生しました。●電話でお金はすべて詐欺！●ＡＴＭでお金が戻ってくることはありません。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","京都郡苅田町与原一丁目","苅田町与原で児童に声かけ","４月１０日午後２時３０分ころ","2017-04-13 16:01:01","４月１０日午後２時３０分ころ、京都郡苅田町与原一丁目の路上で、女児がひとりで歩いていたところ、後ろから近づいてきた２人組の男からデジタルカメラで写真を撮られ、さらに手まねきをされ外国語のような言葉で声をかけられる事案がありました。●男は２人とも４０～５０歳くらいでした。●子どもには防犯ブザーを持たせましょう。●不審者、不審車両は即１１０番通報を！

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","京都郡苅田町南原","苅田町南原で不審者","４月１２日午後４時００分ころ","2017-04-13 16:06:01","４月１２日午後４時００分ころ、京都郡苅田町南原の交差点で、女児がひとりで横断歩道を渡っていたところ、信号停止していた車に乗っていた男から、スマートフォンのカメラを向けられる事案がありました。声かけはありませんでした。●男は３５～４０歳くらいで黒い車でした。●子どもには防犯ブザーを持たせましょう。●福岡県警察の防犯アプリ「みまもっち」を活用してください。

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","八幡西区浅川１丁目","八幡西区で不審者情報","４月１３日午後３時ころ","2017-04-13 18:02:01","　４月１３日午後３時ころ、八幡西区浅川１丁目付近で、帰宅中の女児が見知らぬ男から写真を撮られる事案が発生しました。男は年齢不詳、紺色上衣、灰色ズボンを着用し、青色キャップを被っています。●危険を感じたら大声をだす●防犯ブザーを活用する●なるべく早く１１０番通報する等の対策をとりましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","田川市","不審電話","平成２９年４月１２日午前１０時ころ","2017-04-13 18:11:01","　平成２９年４月１２日午前１０時ころ、田川市の女性宅に田川市役所の保険課を名乗る男から「医療保険の還付金がある。」「あなたの口座にお金を振り込みたい。」「銀行口座の口座番号をこれから伝える連絡先に言って還付金を受け取ってほしい」等の不審な電話がありました。●少しでもおかしいと思ったら、家族や警察に相談してください。●電話でお金の話はすべて詐欺！すぐに相談１１０番！

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","久留米市東町","ちかん","４月１３日午後７時ころ","2017-04-14 08:03:01","４月１３日午後７時ころ、久留米市東町付近の店舗内で、買い物中の女性が後方から近付いてきた男から、身体を触られる事案が発生しました。男は、年齢４０歳から５０歳代くらい、身長１６５センチメートルくらい、ぽっちゃりした体型、色白で、赤と白のボーダー柄シャツ、白色短パン、薄い色のキャップ帽を着用しています。●「音楽を聴きながら」、「携帯電話を使用しながら」など、『ながら歩き』はしない。●被害に遭ったときは、大声で助けを求め、すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","八幡東区春","つきまとい事案","４月１３日午後８時ころ","2017-04-14 09:28:01","４月１３日午後８時ころ、八幡東区春の町４丁目付近で、徒歩通行中の女性が見知らぬ男からつきまとわれる事案が発生しました。男は、年齢３０から５０歳くらい、身長１６５センチくらい、やせ型で黒っぽい上着、白マスクを着用していました。●スマートフォンや携帯電話を使用しながら歩かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"検挙","糸島市志登","声かけ事案","３月２９日","2017-04-14 10:02:01","３月２９日にお知らせしました糸島市志登で発生した声かけ事案については、３０歳の男を検挙しました。情報の提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","城南区長尾３丁目","公然わいせつ事案","４月１３日午後３時ころ","2017-04-14 12:04:01","４月１３日午後３時ころ、城南区長尾３丁目付近で、男が通行中の小学生女児に下半身を露出する事案が発生しました。犯人は、年齢２０歳位で、白色の車両で逃走しています。●不審者を見たら大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","井上","ニセ電話詐欺事案","４月１４日午前１１時ころ","2017-04-14 12:24:01","４月１４日午前１１時ころ、小郡市井上で、【小郡警察署刑事課の警察官】を名乗る男から「事件捜査であなたの個人情報もあった。不審な連絡やハガキはありませんか。」等の不審電話が複数発生しています。●小郡警察署からこのような電話はしておりません。●自分の個人情報は他人に教えないようにしましょう。●不安を感じたら警察や家族に相談しましょう。●身近なご高齢の方などに「ＡＴＭでお金は戻りません」等の呼びかけをお願いします。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","西区愛宕浜","ニセ電話詐欺","４月１４日","2017-04-14 17:39:01","　４月１４日、西区愛宕浜居住の複数の方に対し、役所の職員等を名乗る人物から「医療費の還付金があります。後で銀行の担当者から連絡があります。」等のニセ電話詐欺と思われる不審電話がありました。●ＡＴＭを操作してお金が戻ってくることは絶対にありません。●怪しいと思ったら、警察や周囲の人に相談をしてください。●携帯電話で話しながらＡＴＭを操作している方を見かけたら、声かけをお願いします。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","戸畑区","ニセ電話詐欺未遂事案","４月１４日午前１０時ころ","2017-04-14 18:07:01","４月１４日午前１０時ころ、戸畑区の高齢者宅に、区役所職員をかたる者から「医療保険の還付金がある。本日中に銀行ＡＴМに行き、私の携帯電話に電話して下さい。」という不審な電話がかかる事案が発生しました。●ＡＴМを操作してお金が戻ってくることは絶対にありません●少しでも「変だな」と思ったら電話を切りましょう。●携帯電話で話しながらＡＴМを操作しているご高齢の人がいたら、声掛けをお願いします。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","糸田町","声かけ事案","４月１３日午後５時ころ","2017-04-14 18:29:01","　４月１３日午後５時ころ糸田町において、女性が車に乗った見知らぬ男から「どこか行こうや、車乗りぃ」「マックとかおごっちゃるばい」等と声をかけられる事案が発生しました。声をかけてきた男は２０歳代後半から３０歳代前半の黒色髪の男で白色の軽自動車に乗っていました。●危険を感じたら大声を出す。●防犯ブザーを活用する。●不審な人物を見たら１１０番通報する等して身を守るとともに、福岡県警察防犯アプリ「みまもっち」をスマートフォンにインストールしておきましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","大牟田市大字歴木","声かけ事案","平成２９年４月１４日（金）午後４時過ぎころ","2017-04-14 18:39:01","平成２９年４月１４日（金）午後４時過ぎころ、大牟田市大字歴木付近の路上で、下校中の小学生女子児童が、白色の車に乗った年齢６０歳くらいの男から「車に乗って行かんね」と声をかけられる事案が発生しました。●必ず通学路を通る●知らない人にはついて行かない●大きな声を出す●防犯ブザーを身に付けるなどお子さんと話し合いましょう。

配信者：大牟田警察署
お問い合わせ・情報提供先
0944-43-0110
"
"発生","南区野間４丁目","つきまとい事案","４月１４日午後１時ころ","2017-04-14 19:10:02","４月１４日午後１時ころ、南区野間４丁目付近で、徒歩通行中の女性が、男からつきまとわれる事案が発生しました。男は、年齢２０歳代から３０歳代くらい、身長１７０センチくらい、やせ型で、水色ワイシャツ、黒っぽい色のスーツ、サングラスを着用しています。●身に危険を感じたら、大声を出して助けを求め、すぐに１１０番通報しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","太宰府市五条３丁目","痴漢","４月１４日午後４時ころ","2017-04-15 08:06:02","４月１４日午後４時ころ、太宰府市五条３丁目付近で、買い物中の女性が男から体を触られる事案が発生しました。犯人は４０歳代の男です。●危険を感じたら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","朝倉市内","朝倉市内でニセ電話詐欺被害","４月１４日","2017-04-15 08:29:01","　４月１４日、朝倉市内の女性宅に警察官を名乗る男性から電話があり「捕まえた犯人の部屋からあなたの名前の入ったデータが出てきた」と言われ、口座から現金を引き下ろすよう指示した後、「現金に偽札が交じっているかもしれないので、自宅に警察官を向かわせる」等と電話で言い、自宅を訪ねた警察官を名乗る男性に現金５００万円を渡し、だまし取られる詐欺事件が発生しました●在宅時でも留守番電話機能設定にしましょう●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。


配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","八幡西区吉祥寺町","痴漢事案","４月１４日午後１０時ころ","2017-04-15 08:31:01","４月１４日午後１０時ころ、八幡西区吉祥寺町付近で、帰宅中の女性が、男から体を触られる事案が発生しました。男は、年齢２０歳代、自転車に乗車しており、黒っぽいジャンバーを着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","八幡西区上","痴漢事案","４月１４日午後１０時ころ","2017-04-15 08:33:01","　４月１４日午後１０時ころ、八幡西区上の原一丁目付近で、帰宅中の女性が、男から体を触られる事案が発生しました。男は、年齢２０歳代、身長１７０センチ位、黒っぽいジャンパー、黒色キャップ帽を着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","若松区青葉台南","強盗未遂容疑事案","４月１４日午後１０時２５分ころ","2017-04-15 09:06:01","４月１４日午後１０時２５分ころ、若松区青葉台南の店舗で、刃物を使用した強盗未遂容疑事案が発生しました。犯人は男二人組で、二人とも黒っぽい上下服着用、刃物様の物を所持していました。●不審者を目撃したら逃げる。●近くの人に助けを求める。●防犯ブザーを活用するなどしましょう。また、目撃情報等があれば情報提供をお願いします。

配信者：若松警察署
お問い合わせ・情報提供先
093-771-0110
"
"発生","小倉南区下曽根新町","車上ねらい","４月１４日午後４時から午後１０時ころまでの間","2017-04-15 09:21:01","４月１４日午後４時から午後１０時ころまでの間、小倉南区下曽根新町付近の駐車場において、駐車中の車内からバッグ等を盗まれる事件が２件発生しています。犯人は、窓ガラスを割る、鍵をこじ開ける等して車内の荷物を盗んでいます。●車内にバッグ等の荷物を置いたまま車から離れない。●短時間でも確実に窓を閉め、鍵をかけるようにしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","小郡市希みが丘","小郡市希丘においてのぞき事案","４月１６日午前０時１５分頃","2017-04-16 08:06:01","４月１６日午前０時１５分頃、小郡市希みが丘において、女性が入浴しようとしていたところ、男から脱衣所の窓を開けられ、脱衣所内をのぞかれそうになるという事案が発生しています。男は身長１７０センチメートル位、痩せ型、黒っぽい帽子、黒色上下の服を着用しています。●危険を感じたら大きな声を出して助けを求め、１１０番通報しましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","久留米市花畑","わいせつ事案","４月１４日午後１０時ころ","2017-04-16 08:21:01","４月１４日午後１０時ころ、久留米市花畑付近で、帰宅中の若い女性が、犯人の男から声をかけられ、身体を触られる事件が発生しました。犯人は、年齢３０歳代から４０歳代の男、身長１６５センチくらい、小太り、黒髪、上下青色つなぎ、フルフェイスのヘルメットを着用しています。●夜間の一人歩きは避ける。●不審者を見たら大声を出す。●防犯ブザー等を活用する。●不審者を見かけたら１１０番通報しましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","大牟田市久保田町","声かけ事案","平成２９年４月１６日（日）午前６時４５分ころ，","2017-04-16 10:05:01","平成２９年４月１６日（日）午前６時４５分ころ，大牟田市久保田町付近の路上で，登校中の女子高校生が，年齢４０～５０歳くらい，茶色の短髪，紺色ハンチング帽，半袖シャツ，灰色ズボンを着用した男から「おいこら」等と声をかけられる事案が発生しました。●知らない人にはついて行かない●防犯ブザーを活用する●なるべく明るい道を通る●危ないと思ったら大声を出す●目撃情報等があれば情報提供をお願いします。

配信者：大牟田警察署
お問い合わせ・情報提供先
0944-43-0110
"
"発生","新宮町大字三代","車上ねらい事件","４月１５日午後３時ころから午後７時ころまでの間","2017-04-16 13:00:01","４月１５日午後３時ころから午後７時ころまでの間に、新宮町大字三代のパチンコ店で、車上ねらいが連続して発生しました。犯人は、鍵穴を壊したり、窓ガラスを割って、車内に置かれていた物を盗もうとしています。●車を離れる時は、必ず施錠をし、車内に貴重品等を置いておかないようにして下さい。●目撃情報等あれば情報提供をお願いします。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","南区横手南町","のぞき","４月１７日午前０時ころ","2017-04-17 08:21:01","　４月１７日午前０時ころ、南区横手南町で、女性が入浴中に男から風呂場の窓を開けられ、浴室内をのぞかれそうになる事案が発生しました。男は年齢、服装等は不詳ですが、白色手袋を着用していました。●身の危険を感じたら大きな声で助けを求め、すぐに１１０番通報をしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","糸島市有田中央","暴行事案","４月１７日午前８時ころ","2017-04-17 13:27:01","４月１７日午前８時ころ、糸島市有田中央において、小学生男児が男から「おーい待てー」と声を掛けられ、ランドセルを掴まれる事案が発生しました。男は、年齢５０歳代くらい、身長１７０センチくらい、痩せ型、黒色短髪、鼻の下に髭があり、両脇に青色ライン入りの黒色長袖シャツ、黒色スウェットズボンを着用していました。●不審者を目撃したら逃げる。●近くの人に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","、小倉北区内","ニセ電話詐欺事案】","４月１７日午前中","2017-04-17 13:43:01","　４月１７日午前中に、小倉北区内の複数の家庭に「金融情報が漏れている」、「個人情報が流れているので、最近不審電話は掛かってないか」、「夕方に確認に行く」等と警察官を名乗る男から不審電話が掛かってくる事案が発生しています。●相手の身分や連絡先を確認し、自分の個人情報は他人に教えないようにしましょう。●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。●少しでも不安に感じたときは警察に相談しましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","福岡県内各地","県内各地で不審電話が多発","本日","2017-04-17 17:00:02","本日、福岡県内各地で、警察官を名乗る男から「あなたの個人情報が漏れています。不審な電話がかかっていませんか。」「あなたがなくした通帳が悪用されているようだ。銀行から電話があるので、話して欲しい。」「本日、警察官を派遣します。」などという不審な電話が多数かかってきています。
●警察を名乗る者から電話があった場合は相手の身分や名前を確認し、自分で調べた警察署の電話番号に電話して、確認しましょう。
●少しでもおかしいと思ったら、家族や警察に相談しましょう。
●電話でお金はすべて詐欺！すぐに相談・１１０番！


配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
