"種別","場所","内容","日付","受信日時","メール本文"
"発生","戸畑区菅原","戸畑区で不審者","２月１日午後５時ころ","2018-02-02 09:17:01","２月１日午後５時ころ、戸畑区菅原付近で、不審な男が下校中の中学生を追いかける事案が発生しました。男は年齢４０歳くらい、やせ型、黒髪、眼鏡あり、黄土色コート、黒色ズボンを着用していました。●一人歩きを避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","西区生","公然わいせつ","２月１日午後４時ころ","2018-02-02 09:20:01","２月１日午後４時ころ、西区生の松原３丁目付近で、男が小学生女児に、下半身を見せるという事件が発生しました。犯人は、年齢５０歳代から６０歳代の男、身長１７０センチ位、白髪混じりのひげ、黒色ダウンジャケット、オレンジ色のラインの入った灰色ジャージを着用しています。保護者の方は、●不審者を見たら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","西区小戸４丁目","公然わいせつ","２月２日午前０時ころ","2018-02-02 09:22:01","２月２日午前０時ころ、西区小戸４丁目付近で、男が通行中の女性に、下半身を見せるという事件が発生しました。犯人は、年齢４０歳代から５０歳代の男、身長１６０センチから１７０センチ位、小太り、ボサボサ頭、青色トレーナーを着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","門司区下二十町１番","つきまとい事案","２月１日午後６時ころ","2018-02-02 09:44:01","２月１日午後６時ころ、門司区下二十町１番付近で下校中の女子高校生が男からつきまとわれる事案が発生しました。男は、年齢２５歳位、身長１６５センチメートル位、小太り、メガネなし、カーキー色のジャンパー、紺色ズボン、白色マフラーを着用しています。●身に危険を感じたら大声で助けを求める。●防犯ブザーを活用し、すぐに１１０番通報しましょう。

配信者：門司警察署
お問い合わせ・情報提供先
093-321-0110
"
"発生","糸島市前原駅南","声かけ事案","２月１日午前８時ころ","2018-02-02 10:05:02","　２月１日午前８時ころ糸島市前原駅南付近の路上において、不審な男が女子児童に対して後ろから肩を叩き、「学校に行かないの」「ついておいでよ」等の声をかける事案が発生しました。不審者は年齢３０歳から４０歳位、身長１６０センチメートルくらい、マスクを着用していました。●不審者を目撃したら逃げる。●近くの人に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","八幡東区高見２丁目","声かけ事案","２月１日午後５時ころ","2018-02-02 16:49:01","２月１日午後５時ころ、八幡東区高見２丁目付近で小学生の児童等が、車に乗った男から「アモーレ」、「ハロー」などの声をかけられる事案が発生しました。男は、６０歳代、灰色の車に乗っていました。●通学路を必ず通る。●知らない人について行かない。●防犯ブザーを活用するなどお子様と話し合いましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","中央区今泉１丁目、２丁目及び高砂１丁目","ひったくり","２月２日午後９時ころ","2018-02-03 08:07:01","　２月２日午後９時ころ、中央区今泉１丁目、２丁目及び高砂１丁目の路上で、徒歩通行中の女性が、後方から追い越しざまにバッグをひったくられる事件が連続して３件発生しました。
犯人は、スクータータイプの原付バイクに乗車していました。●道路側にバッグ等を所持しない。●歩きスマホなど、ながら歩きはしない。●時々振り返るなど、周囲に気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","粕屋町大字仲原","声かけ事案","２月２日午後６時４５分ころ","2018-02-03 08:23:01","　２月２日午後６時４５分ころ、粕屋町大字仲原の路上で、男が徒歩帰宅中の女子中学生に対し「今帰り？」「変なことせんけん」などと声をかける事案が発生しました。犯人は年齢４０歳代位の男性、身長１６５センチから１７０センチ位、中肉、黒髪短髪、大きな目、緑色っぽいつなぎを着用、銀色の自転車に乗車しています●見知らぬ人にはついていかない●防犯ブザーを持つ●身の安全を確保した後、直ちに１１０番通報をお願いします。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","南区高宮３丁目","暴行事件","２月３日午前２時ころ","2018-02-03 08:54:01","２月３日午前２時ころ、南区高宮３丁目付近で、徒歩通行中の女性が、後方から抱きつかれ、口をふさがれそうになる事件が発生しました。犯人は、年齢３０歳位、身長１７０から１７５センチ位、灰色または紺色のスーツ上下を着用しています。●深夜の一人歩きは避ける。●時々振り返って、警戒していることをアピールする。●危険を感じたら大声を出して逃げるなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","非通知","警察官を名乗る不審電話に注意","２月３日","2018-02-03 15:22:01","２月３日、非通知の電話番号から小郡市内の固定電話に対して、小郡警察署生活安全課を名乗る男から「お知らせがあります。空き巣が多発しているので、気をつけてください。」等という不審な電話が多発しています。●警察は非通知で電話することはありません●少しでも変だなと感じたら電話を切りましょう●電話で個人情報を教えないようにしましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","筑紫野市内","筑紫野市内で不審電話に注意","本日","2018-02-03 16:12:01","本日、筑紫野市内で、警察官を名乗る男からの不審電話が連続発生しています。男は、「近所に空き巣が入ったので、そのことで話を聞かせてください。」や「あなたのカードが勝手に使われています。カードを取りに来ます。」などと言って、個人情報を聞き出そうとしています。今後、ニセ電話詐欺等の犯罪に発展するおそれがあることから、不審電話に注意してください。●電話でお金は全て詐欺●すぐに相談・１１０番●留守番電話に設定するなどして応対しない●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","朝倉市","ニセ電話詐欺事件","2月3日午前11時ころ","2018-02-03 20:24:01","2月3日午前11時ころ、朝倉市の女性宅に、警察や金融庁を名乗る男から電話があり「キャッシュカードを不正に使用させている名簿にあなたの名前があった」「金融庁の者があなたの家に行くのでカードを渡すように」などと言われ、来訪した男にキャッシュカードを渡し、暗証番号を教えてしまい、現金を騙し取られる詐欺事件が発生しました。●電話でお金はすべて詐欺！すぐに相談・110番！●ニセ電話を受けないようにニセ電話詐欺撃退機器を設置しましょう。●警察や金融庁などがキャッシュカードを受け取ったり、暗証番号を尋ねることはありません。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","久山町大字山田","痴漢","２月３日午後４時ころ","2018-02-04 09:08:02","　２月３日午後４時ころ、久山町大字山田の商業施設店内で、買い物中の女児が、男から体を触られる事件が発生しました。犯人は、年齢４０歳から５０歳くらい、黒色ジャンパーと色不明の長ズボン着用の男です。●夜の一人歩きはさける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","春日市松ヶ丘５丁目","声かけ事案","２月５日午後４時００分ころ","2018-02-05 18:43:01","２月５日午後４時００分ころ、春日市松ヶ丘５丁目付近の路上で、下校中の男児が、見知らぬ男から、「家まで付いて行こうか。」と声をかけられる事案が発生しました。●見知らぬ人にはついて行かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","八幡西区大膳","公然わいせつ事案","２月６日午後１時３０分ころ","2018-02-06 18:07:01","２月６日午後１時３０分ころ、八幡西区大膳において、男が女子高校生の前で自分の下半身を触るという事案が発生しました。男の特徴は、年齢２０歳から３０歳、中肉、黒髪、灰色ジャケット、ジーンズです。●身の危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたらすぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","八幡西区上上津役三丁目","声かけ・身体接触事案","２月６日午後５時３５分ころ","2018-02-07 08:14:01","２月６日午後５時３５分ころ、八幡西区上上津役三丁目で、帰宅中の小学生女児が男から「ちょっとおいで、なんかついてるよ」と声をかけられ、着衣の上から体を触られる事件が発生しました。犯人は、年齢３０歳くらい、中肉、身長１６０センチメートルから１７０センチメートルくらい、黒色ジャンパー着用の男です。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","八女市長野","八女市長野で猿の出没（目撃情報）","２月７日午前１１時ころ","2018-02-07 12:21:02","　２月７日午前１１時ころ、八女市長野付近で、大型の猿が出没しているのを目撃されています●猿を見かけても不用意に近づかず、騒いだりしないようにしましょう●お子さんにも野生動物の危険性を話し、近づかないように説明しましょう●猿を見かけたときは、１１０番通報しましょう。

配信者：八女警察署
お問い合わせ・情報提供先
0943-22-5110
"
"発生","久留米市西町周辺","のぞき事案","２月７日午後８時ころ","2018-02-08 08:07:01","２月７日午後８時ころ、久留米市西町周辺の民家で、女性が入浴中、浴室内をのぞかれる事案が発生しました。犯人の人相着衣は不明です。●浴室利用中は、窓を閉め、施錠をしておく。●被害に遭ったときは、大声で助けを求め、すぐに１１０番通報するなどしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","南区西長住２丁目","声かけ事案","２月７日午後７時ころ","2018-02-08 09:04:01","２月７日午後７時ころ、南区西長住２丁目付近で、帰宅中の女性が「身体を触らせて」と声を掛けられる事案が発生しました。不審者は年齢不詳、身長１６５センチ位、黒っぽいジャージ上衣を着用し、自転車を使用していました。●不審者を見かけたら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","飯塚市幸袋","ひったくり","２月７日午後１１時ころ","2018-02-08 10:59:01","２月７日午後１１時ころ、飯塚市幸袋で、徒歩帰宅中の女性が肩にかけていたショルダーバッグをひったくられる事件が発生しました。犯人は男１名で、身長１８０センチくらい、やせ型、黒っぽい上着を着用しています。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"検挙","柳川市","車上ねらい事件","平成３０年１月９日","2018-02-08 16:05:01","平成３０年１月９日に柳川市で発生した車上ねらい事件は、２７歳の男を検挙しました。情報提供や地域のパトロールなどご協力ありがとうございました。
現在、昨年から断続的に発生した車上ねらい事件との関連を調べています。今後も引き続き●車を離れるときは貴重品を持って行く●外から見える場所にバッグや荷物を置いたままにしない●駐車場では明るく見通しのよい場所に車を止めるようにしましょう。

配信者：柳川警察署
お問い合わせ・情報提供先
0944-74-0110
"
"発生","柳川市","色情ねらい事件","２月６日","2018-02-08 16:56:02","２月６日に柳川市で庭先に干していた下着を盗まれる事件が連続して発生しています。目撃情報等があれば情報提供をお願いします。被害を防ぐために●下着類はなるべく部屋干しをする●屋外では、ほかの洗濯物を下着類の周りに干すなど下着が人目につきにくいように干しましょう。

配信者：柳川警察署
お問い合わせ・情報提供先
0944-74-0110
"
"発生","太宰府市長浦台１丁目","不審者情報","２月８日午後４時ころ","2018-02-08 19:46:02","２月８日午後４時ころ、太宰府市長浦台１丁目付近の路上で、下校中の小学生男児が男から一眼レフのカメラを向けられ、怖くなり走って逃げたところ、同じ男に追いかけられる事案が発生しています。男は色黒、一眼レフのデジタルカメラを所持しています。保護者の方は●通学路を必ず通る●見知らぬ人にはついて行かない●危険を感じたら大声を出す●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","久留米市上津一丁目","公然わいせつ事案","２月８日午後１０時ころ","2018-02-09 09:02:01","２月８日午後１０時ころ、久留米市上津一丁目付近において、散歩をしていた女性に対し、男が下半身を見せるという事案が発生しました。男は、年齢不明、身長１７０センチ位、中肉、紺色パーカー、灰色ズボンを着用しています。●夜間の一人歩きは避け、周囲を警戒しながら歩く。●防犯ブザーを活用する。●不審者を見かけたら１１０番通報などしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","久留米市中央町","つきまとい事案","２月８日午後６時ころ","2018-02-09 14:05:01","２月８日午後６時ころ、久留米市中央町付近を徒歩で帰宅中の児童が後方から黒色の車両につきまとわれる事案が発生しました。●不審な人につけられていると感じたときはお店や人通りが多い道に逃げる●被害に遭いそうになったら大声を出して周囲に助けを求め、１１０番通報する●時々後ろを振り返るなどして、警戒していることをアピールする●防犯ブザー等の防犯グッズを活用しましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","田川市伊田町","つきまとい事案","平成３０年２月９日午後３時３０分ころ","2018-02-09 19:46:01","平成３０年２月９日午後３時３０分ころ、田川市伊田町において、徒歩で帰宅中の女性が後方から見知らぬ男につきまとわれる事案が発生しました。男は、年齢４０代位、身長１７５センチメートル位、小太り、黒色ニット帽、黒色ジャンパー、青色ジーパン、黒っぽい靴を着用していました。●危険を感じたら大声を出す。●時々後ろを振り返るなどして、警戒していることをアピールする。●防犯ブザー等の防犯グッズを活用する。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","西区壱岐団地","つきまとい事案","２月１０日午前１時１５分ころ","2018-02-10 08:26:01","２月１０日午前１時１５分ころ、西区壱岐団地付近で、男が通行中の女性につきまとい、下半身を見せようとした事件が発生しました。犯人は、年齢３０歳から４０歳位の男、身長１６５センチ位、中肉、黒色キャップ帽、眼鏡、マスク、グレー色のダウンジャケット、デニムズボンを着用しています。深夜の一人歩きは避ける。危険を感じたら大声を出す。防犯ブザーを活用するなどしましょう。


配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","早良区田隈１丁目","声かけ事案","２月９日午後３時ころ","2018-02-10 09:15:01","２月９日午後３時ころ、早良区田隈１丁目付近で、女子中学生が、見知らぬ男から「かわいいね、べっぴんさんやね」等と声をかけられる事案が発生しました。男は、年齢５０歳代、やせ型、身長１６０～１６５?位で、銀色自転車に乗車しており、色不明の上衣、ジャージ風の青色長ズボンを着用していました。●危険を感じたら大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区","ニセ電話詐欺","２月７日から２月９日までの間","2018-02-11 08:03:01","２月７日から２月９日までの間、東区の高齢者宅に、高齢者の息子を騙る者から複数回電話があり、「株で失敗したので、８００万円必要だ。友人と４００万円ずつ用意しなければならない」等と言われる事案が発生しました。●犯人の嘘を見抜くために家族間の「合言葉」を決めましょう。●在宅時でも留守番電話設定にしておきましょう。●身近な高齢の方にも「詐欺に気をつけて」と呼びかけをお願いします。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","西区姪","わいせつ事案","２月１１日午前６時ころ","2018-02-11 09:21:01","２月１１日午前６時ころ、西区姪の浜３丁目で、徒歩で帰宅中の女性が犯人から押し倒され、体を触られる事件が発生しました。犯人は５０から６０歳位の男、身長１６０センチ位、黒系のダウンジャケット、ネックウォーマーを着用しています。●暗い中の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザー等を活用するなどしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","春日市須玖北２丁目","わいせつ事案","２月１０日午後５時ころ","2018-02-12 08:05:02","２月１０日午後５時ころ、春日市須玖北２丁目付近で、通行中の小学生女児が、犯人から体を触られる事件が発生しました。犯人は年齢１０代くらいの男で、茶髪短髪、黒色ニット帽、黒色上衣を着用し、黒色カゴ付き自転車に乗車しています。保護者の方は●不審者を見たら大声を出す。●歩きながらの携帯電話、イヤホン等を使用しない。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","大野城市牛頸２丁目","ひったくり","２月１１日午後７時ころ","2018-02-12 08:11:01","２月１１日午後７時ころ、大野城市牛頸２丁目付近で、徒歩帰宅中の女性が、後方から徒歩で近づいてきた犯人からバッグをひったくられる事件が発生しました。犯人は、年齢２０代位、身長１６０センチから１７０センチ位、薄い色のジャンパー、薄い青色のズボンを着用しています。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","城南区梅林２丁目","声かけ","２月１２日午後６時ころ","2018-02-13 08:14:01","　２月１２日午後６時ころ、福岡市城南区梅林２丁目付近で、男が徒歩通行中の女性に「エッチしよう」等と声をかける事案が発生しました。
　男は、年齢２０歳くらい、身長１７０センチメートルくらい、やせ型、紺色ダウンジャケット、青色デニムズボンを着用し、黒色リュックを所持していました。
　目撃情報等があれば、情報提供をお願い致します。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","飯塚市","痴漢事案","２月１０日午前９時ころ","2018-02-13 14:23:01","２月１０日午前９時ころ、飯塚市を走行中の電車内において、女性が男から体を触られる事件が発生しました。男は、年齢３０代前半くらい、身長１７０センチくらい、がっちり型、黒色短髪、紺色のビジネスバッグ所持、ベージュ色のトレンチコートを着用していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","宗像市田久","声かけ事案"," ２月９日午後４時ころ","2018-02-13 18:15:01"," ２月９日午後４時ころ、宗像市田久付近において、帰宅中の女性が見知らぬ男から、「ＬＩＮＥ教えて」「一緒に帰ろう、家まで送るよ。」等声をかけられる事案が発生しました。犯人については、年齢２０代くらい、身長１７０センチメートルくらい、やせ型、上下スーツ着用していました。●防犯ブザーを活用する。●不審者を見かけたらすぐに１１０番通報するなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","東区和白６丁目","声かけ事案","２月１４日午後６時ころ","2018-02-14 20:28:01","２月１４日午後６時ころ、福岡市東区和白６丁目付近で、下校中の小学生男児が、自転車に乗った男から、「お金いる」と声をかけられる事案が発生しました。男は赤い自転車に乗り、年齢３０歳位、黒色ニット帽子、迷彩柄のズボンを着用していました。●声をかけられてもむやみに相手に近寄らず、掴まれないくらいの距離を保つ。●身に危険を感じたら大声を出す。●防犯ブザーを活用する。●大人の人にすぐ知らせるなど家庭で話し合いましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","上毛町","声掛け事案","２月１４日午後４時００分ころ","2018-02-15 09:02:01","２月１４日午後４時００分ころ、築上郡上毛町の路上において、女児が歩いて下校中、男から「おーい」と声を掛けられ、手招きされる事案が発生しました。●男の特徴は、２０歳くらい、金髪、黒色ジャージ着用でした。●防犯ブザー鳴らしたり、大きな声で助けを呼びましょう。●不審者を目撃した時は、即１１０番通報しましょう。

配信者：豊前警察署
お問い合わせ・情報提供先
0979-82-0110
"
"発生","筑紫野市","ニセ電話","２月１５日午前９時ころ","2018-02-15 13:15:02","２月１５日午前９時ころ、筑紫野市の個人宅に市役所の職員を名乗る男から、「保険料の払い戻しがある。」「返金の手続きをするので、キャッシュカードを持って近くにあるATMコーナーに行き、電話をしてくれ。」などという内容の不審な電話が連続して発生しています。●ATMを操作してお金が戻ってくることはありません。●自分で調べた役場等の電話番号に折り返し電話し、確認しましょう。●電話でお金はすべて詐欺！すぐに相談１１０番！

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","宗像市東郷","つきまとい事案","２月１４日午後４時ころ","2018-02-15 15:31:01","　２月１４日午後４時ころ、宗像市東郷付近において、帰宅中の小学生女児が見知らぬ男から、つきまとわれる事案が発生しました。男については、年齢１０代後半位、身長１７０センチ位、痩せ型、上下が青色のジャージ着用、黒色のリュックサックを背負っていました。●防犯ブザーを携帯する。●不審者を見かけたら、すぐに１１０番通報するなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","飯塚市太郎丸","不審者事案","２月１５日午前８時ころ","2018-02-15 17:05:01","２月１５日午前８時ころ、飯塚市太郎丸付近で、登校中の女子児童が、軽自動車に乗車した見知らぬ男につきまとわれる事案が発生しました。男は、年齢２０代から３０代くらい、上下黒色の服、ピンク色混じりの茶髪、サングラスを着用していました。保護者の方は、●危険を感じたら大声を出す。●防犯ブザーを活用するなどお子さんと話し合いましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","志免町田富","痴漢","２月１４日午後６時ころ","2018-02-15 17:26:01","２月１４日午後６時ころ、志免町田富付近で、通行中の女性が、男から体を触られる事件が発生しました。犯人は、年齢２０歳代の大学生風の男、身長１７５センチ位、暗い色の服装です。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。●身の安全を確保した後、直ちに１１０番通報をお願いします。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","小倉北区","ニセ電話詐欺事件","２月９日","2018-02-15 17:48:01","２月９日、小倉北区居住の女性の携帯電話に、「有料サイトの未納金がある」とのメールが届き、記載された電話番号に連絡したところ、「近くのコンビニで電子マネーカードを購入し、カード番号を教えるように」と指示されました。同女性は、犯人の指示どおり、コンビニでカードを購入し、犯人にカード番号を伝え、約５万円をだまし取られました。●「電子マネーを買ってきて」は詐欺！●アダルトサイト等の未納金名目で、電子マネーを購入させるのは詐欺の手口です。●相手から、電子マネーを購入するように指示された場合は、あわてずに、警察に相談しましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","筑紫野市大字古賀","声掛け事案","２月１５日午後５時ころ","2018-02-15 19:39:01","２月１５日午後５時ころ、筑紫野市大字古賀付近で、女子中学生が見知らぬ男から、「中学生なの？」と声を掛けられる事案が発生しました。男は、年齢６０歳位、身長１６０センチメートル位、白髪混じり、やせ型、上衣紺色フード付きジャージ、下衣黒色ジャージでフードを被り、犬を連れていました。●危険を感じたら大声を出す。●防犯ブザーを活用する。●暗くなってからの一人歩きはしない等しましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","早良区田村３丁目","つきまとい事案","２月１５日午後５時ころ","2018-02-16 08:17:02","２月１５日午後５時ころ、早良区田村３丁目付近で、小学生女児が見知らぬ男から「ついて来て」等と声を掛けられ、つきまとわれる事案が発生しました。男は年齢２０歳代、身長１６０～１７０センチ位、中肉、茶色短髪、上下ともに黒っぽい服装、黒色スニーカー、白色マスクを着用しています。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","西区姪浜駅南２丁目","公然わいせつ","２月１５日午後５時ころ","2018-02-16 10:10:02","２月１５日午後５時ころ、西区姪浜駅南２丁目付近で、男が下半身を露出するという事案が発生しました。犯人は、年齢４０歳位の男、小柄で体格は太め、白色短髪、水色ジャンパー、黒系長ズボンを着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","太宰府市宰府６丁目","声かけ事案","２月１６日午前７時ころ","2018-02-16 10:59:01","２月１６日午前７時ころ、太宰府市宰府６丁目付近の路上で、登校中の小学生女児が後方から来た車に乗車中の見知らぬ男から「車に乗せていこうか。」と声をかけられる事案が発生しました。男は、年齢５０歳くらい、黒色短髪、黒色の軽自動車に乗車していました。●通学路を必ず通る。●見知らぬ人にはついて行かない。●防犯ブザーを持つことなどお子さんと話し合いましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","みやま市","ニセ電話詐欺事件","２月１４日","2018-02-16 15:56:01","２月１４日、みやま市居住の方の携帯電話に「料金未納が発生しています」などとメールが届き、連絡先として表示されている電話番号に電話したところ、有料サイトの契約料金として電子マネーカード５万円分を購入するように要求されました。●電話でお金は全て詐欺●電話でお金の話があったときは、落ち着いて行動し、家族などに相談しましょう●ご家庭でも「電話でお金は全て詐欺」を合言葉にお話ししてください。

配信者：柳川警察署
お問い合わせ・情報提供先
0944-74-0110
"
"発生","古賀市花見東５丁目","声かけ事案","２月１５日午前８時ころ","2018-02-16 17:08:01","２月１５日午前８時ころ、古賀市花見東５丁目付近で、通行中の女子中学生が見知らぬ男から「間に合う」「送ろうか」と声をかけられる事案が発生しました。男は、年齢３０歳代で、濃い茶色の軽自動車に乗車しています。●人通りの多い場所を通る。●身の危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。●身の安全を確保した後、直ちに１１０番通報をお願いします。

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","水巻町吉田東","公然わいせつ事案","２月１７日午前０時ころ","2018-02-17 08:19:01","　２月１７日午前０時ころ、水巻町吉田東付近で、男が下半身を露出する事案が発生しました。男の特徴は、年齢２０歳位、身長１７０センチメートル位、紺色ダッフルコートです。●危険を感じたら大声を出す●すぐに１１０番通報をする●防犯ブザーを持ち歩く等の対策をとりましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","中央区薬院２丁目、舞鶴２丁目及び高砂１丁目","ひったくり"," ２月１６日午後９時３０分ころ","2018-02-17 08:26:01"," ２月１６日午後９時３０分ころ、中央区薬院２丁目、舞鶴２丁目及び高砂１丁目の路上で、連続して、後方から追い越しざまに手に持っていた、ＣＤが入ったビニール袋等をひったくられる事件が発生しました。犯人は、バイクに乗車し、黒色のフルフェイスヘルメットを着用していました。●財布は人目につかないように持ち歩く。●道路側にバッグ等を所持しない。●歩きスマホなど、ながら歩きはしない。●時々振り返る等、周囲に気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","早良区田村４丁目","公然わいせつ事案","２月１７日午後３時ころ","2018-02-17 20:21:02","２月１７日午後３時ころ、早良区田村４丁目付近で、男が女性に下半身を露出する事案が発生しました。犯人は、年齢４０～５０歳位、身長１６０～１７０センチメートル位、中肉、黒色ジャンパー、青色ジーパン、黒色キャップ帽を着用していました。●不審者を見たら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","福智町内","声かけ事案","２月１７日午後５時ころ","2018-02-18 08:26:01","　２月１７日午後５時ころ、田川郡福智町内で、一人で遊んでいた女児が、見知らぬ男から「シー」と声を掛けながら手招きをされる事案が発生しました。男の特徴は、年齢３０代前半、身長１７５センチくらい、やせ型、黒色パーマ、黒ふちメガネをかけていました。●一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザー等を活用する。●不審な人物を見かけたら１１０番通報しましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","久留米市津福本町","久留米市内におけるわいせつ事案","２月１７日午前０時ころ","2018-02-18 08:35:02","　２月１７日午前０時ころ、久留米市津福本町付近において、通行中の女性が男から胸をさわられる事案が発生しました。男は、年齢１０代から２０代、身長１７０から１７５センチ位、やせ型、上下黒色の着衣を着用しています。●夜間の一人歩きは避け、周囲を警戒しながら歩く。●不審者を見かけたら大声を出す。●防犯ブザーを活用する。●不審者を見かけたら１１０番通報などしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","南区若久１丁目","痴漢事案","２月１８日午後８時ころ","2018-02-19 08:09:01","２月１８日午後８時ころ、南区若久１丁目付近で、女性が徒歩で通行中、自転車に乗車した男から追い越し様に体を触られる事案が発生しました。犯人は身長１６０センチメートルくらい、やせ型、サテン地のカーキ色ジャンバー、黄色パーカーでフードを被った男です。●危険を感じたら大声を出し、助けを求める。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
