"種別","場所","内容","日付","受信日時","メール本文"
"発生","飯塚市相田","声かけ事案","２月３日午後７時ころ","2020-02-03 20:34:01","２月３日午後７時ころ、飯塚市相田の道路上で、通行中の女子高校生が見知らぬ男から待ち伏せされ、「ちょっと来て」と声をかけられる事案が発生しました。男は、年齢２０歳代位、身長１８０センチメートル位、やせ型、暗い色のウィンドブレーカー、色不明のジーパン、白色マスク、黒色リュックを着用していました。●不審者を見たら大声を出す。●すぐ逃げて１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","嘉麻市上西郷","つきまとい事案","２月３日（月）午後４時半ころ","2020-02-04 08:45:01","２月３日（月）午後４時半ころ、嘉麻市上西郷付近の路上で、女性が見知らぬ男からつきまとわれる事案が発生しました。男は、年齢５０歳代位、がっちり型、身長１７５センチから１８０センチ位、紺色ジャージ上衣、白色ズボン、黒色野球帽を着用し、色不明のショルダーバッグを肩からたすき掛けしていました。●見知らぬ人にはついていかない●危険を感じたら大声を出す●「みまもっち」（みまもりアプリ）を活用する●防犯ブザーを持つなど、家族で話し合いましょう。

配信者：嘉麻警察署
お問い合わせ・情報提供先
0948-57-0110
"
"発生","小倉北区","ニセ電話詐欺事件","１月２６日及び２月３日","2020-02-04 10:29:01","１月２６日及び２月３日、小倉北区居住の高齢女性の携帯電話に「お金に困っている人に対する６０億円の分配可能なお金がある」「受け取る手数料として電子マネーを購入して番号を入力する必要がある」旨のメールが届き、信じた被害者が電子マネーを購入し、犯人に電子マネーの番号を伝え、その利用権を騙し取られる詐欺事件が発生しました。●身に覚えのないメールなどには無視しましょう。●電子マネーを購入している高齢者や電子マネーを見ながら通話や操作している人には、「詐欺ではないですか？」と声かけをお願いします。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","門司区吉志２丁目１７番","門司区で不審者の出没","２月４日午前７時ころ","2020-02-04 14:27:01","　２月４日午前７時ころ、門司区吉志２丁目１７番付近において、男が登校中の小学生に車の中からスマートフォンを向ける事案が発生しました。男は、年齢３０歳位、身長１７５センチ位、やせ型、黒髪短髪、白色ジャンパーを着用し、サングラスをかけて、灰色セダンタイプの車に乗っていました。●周囲を警戒しながら歩き、身の危険を感じたら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：門司警察署
お問い合わせ・情報提供先
093-321-0110
"
"発生","篠栗町","不審電話","２月４日午後０時ころ","2020-02-04 15:02:01","２月４日午後０時ころ、篠栗町の個人宅の固定電話に、粕屋警察署の警察官を騙り「詐欺グループを捕まえたら、あなたの住所、氏名、電話番号が記載された名簿があった。」等といった不審な電話が篠栗町内で連続してかかってきています。●不審な電話はすぐに切断しましょう。●在宅時でも留守番電話設定にするかニセ電話撃退機器を設置しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：粕屋警察署
お問い合わせ・情報提供先
092-939-0110
"
"発生","南区大楠２丁目３番","声かけ事案","２月２日午後５時３０分ころ","2020-02-04 15:21:01","　２月２日午後５時３０分ころ、南区大楠２丁目３番付近の道路上で、女性が、男から「可愛いですね。大学生ですか。奢るからごはん行きませんか。」等と声をかけられる事案が発生しました。犯人は２０歳位、中肉、ひげ有り、色不明のキャップ帽を着用した大学生風の男で、自転車に乗車していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","嘉麻市上西郷","したつきまとい事案解決","令和２年２月３日（月）","2020-02-04 15:28:01","令和２年２月３日（月）に発生した嘉麻市上西郷でのつきまとい事案については、つきまといではないことが判明しました。
ご協力ありがとうございました。

配信者：嘉麻警察署
お問い合わせ・情報提供先
0948-57-0110
"
"発生","飯塚市太郎丸","つきまとい事案","１月３１日午後４時ころ","2020-02-04 15:48:01","１月３１日午後４時ころ、飯塚市太郎丸の道路上で、通行中の小学生女児が見知らぬ男からつきまとわれる事案が発生しました。男は、年齢４０歳位、身長１６０センチメートルより大きい位、緑色ジャンパー、色不明のジーパン、黒色ニット帽、マスクを着用していました。保護者の方は、●不審者を見たら大声を出す。●大人のいる方にすぐ逃げる。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","西大谷","声かけ事案","２月４日午後３時ころ","2020-02-04 18:07:01","２月４日午後３時ころ、戸畑区西大谷付近の路上で、下校中の小学生男児に、男が徒歩で近づき、ランドセルの色を聞いてくる声かけ事案が発生しました。男は、身長１６５センチ位、上下黒色の服装、黒色ニット帽、オレンジ色のサングラスを着けていました。●身の危険を感じたら大声を出す。●防犯ブザーを活用する。●不審な人を見かけたらすぐに通報するなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","東区内","ニセ電話","２月４日午後２時ころ福岡市","2020-02-04 18:48:01","　２月４日午後２時ころ福岡市東区内において高齢者宅の固定電話に、東警察署生活安全課を名乗る女から「詐欺グループを捕まえたら、あなたの名前がリストに載っていた」旨を告げてくるニセ電話が連続発生しました●キャッシュカードや通帳を他人に渡したり、暗証番号を他人に教えてはいけません●まった太フォンがニセ電話詐欺撃退に効果的です

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","新池一丁目１番","つきまとい事案","２月４日午後５時ころ","2020-02-04 20:33:01","２月４日午後５時ころ、戸畑区新池一丁目１番付近の路上で、通行中の小学生女児の後を、男がつきまとう事案が発生しました。男は、身長１７５センチ位、オレンジ色ジャンパー、紺色ズボン、灰色ニット帽を着て、灰色自転車に乗っていました。●身の危険を感じたら大声を出してすぐ逃げる。●防犯ブザーを活用する。●不審な人や車を見かけたらすぐに通報するなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","西区今津及び田尻","多数不審電話","２月４日","2020-02-04 20:45:01","２月４日、福岡市西区今津及び田尻の多数の高齢者方に対して、福岡県警の警察官を名乗る男から「詐欺グループを捕まえたら名簿に名前がありました」「被害に遭ってないですか」等という不審電話が連続発生しています。●少しでも不審に感じたら、家族や警察に相談しましょう。●電話でお金はすべて詐欺、すぐに相談・１１０番。●警察や銀行協会等がキャッシュカードを受け取ったり、暗証番号を尋ねたりすることはありません。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","田川市大字伊加利","田川市において不審者事案","２月４日午後６時００分ころ","2020-02-05 08:49:01","２月４日午後６時００分ころ、田川市大字伊加利において、男子生徒がエアガンを所持して徘徊していた男性から声をかけられる事案が発生しました。男性は、身長１７０センチメートルくらい、小太りで、白色ジャンパーを着用していました。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザー等の防犯グッズを活用しましょう。●不審な人物を見かけたら１１０番通報しましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","中間市深坂１丁目３番","中間市でつきまとい事案","２月５日午前８時ころ","2020-02-05 10:40:01","　２月５日午前８時ころ、中間市深坂１丁目３番の道路上で、登校中の中学生男子２名が見知らぬ男からつきまとわれる事案が発生しました。男は年齢３０歳代、身長１７０センチ位、黒色コート、黒色ズボンを着用しています。●危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","小倉北区内","不審ハガキ事案","２月５日","2020-02-05 17:20:01","　２月５日、小倉北区内の高齢男性宅に会社名義で「ご確認のお願い」「請求書の支払い確認が取れていない」などと記載された不審なハガキが届く事案が発生しました。このようなハガキは架空請求詐欺に発展するおそれがあり、注意が必要です。●身に覚えのないメールやハガキは無視しましょう。●自分だけで考えず家族や警察に相談しましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","春日公園内","声かけ事案","２月４日午後５時ころ","2020-02-05 18:24:01","２月４日午後５時ころ、春日公園内で、複数の女子高校生が、見知らぬ高齢男性から、「何年生？」、「彼氏いるの？」等と声をかけられ、握手を求められる等の事案が発生しました。男は、年齢８０歳くらい、メガネ使用、帽子、マスクを着用しています。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","戸畑区西鞘ケ谷町","声かけ事案","２月５日午後５時ころ","2020-02-05 19:09:01","２月５日午後５時ころ、戸畑区西鞘ケ谷町の道路上で、徒歩で通行中の女性が、見知らぬ男から「そのコート暖かそうだね」「家この辺なの」と声をかけられ、つきまとわれる事案が発生しました。男は、年齢４０歳後半から５０歳前半くらい、身長１７０センチメートルくらい、紺色ニット帽、黒色マスク、黒色ダウンジャケット、ジーパンを着用していました。●危険を感じたら大声を出して逃げる。●近くの大人の人に助けを求める。●知らない人にはついて行かない。●防犯ブザーを活用するなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","直方市神正町","直方市神正町で不審者の目撃情報","２月６日午前２時ころ","2020-02-06 08:08:01","２月６日午前２時ころ、直方市神正町で、ズボンの中に手を入れ下半身を触っている不審者が目撃されました。不審者は年齢３０～４０歳代の男、眼鏡、マスク、黒色上衣を着用しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","西区上山門１丁目","つきまとい事案","２月５日午３時４０分ころ","2020-02-06 08:47:01","　２月５日午３時４０分ころ、福岡市西区上山門１丁目付近において、学校から下校中の女児が不審な男からつきまとわれる事案が発生しました。不審者の特徴は、年齢４０から５０歳くらい、身長１７０から１７５センチメートルくらい、ぽっちゃり型、黒髪短髪、紺色ジャンパーと黒色のズボンを着用していました。お子さんのいる家庭では、●防犯ブザーを携帯する●不安を感じたら近くの大人に助けを求める●下校時は友達と一緒に複数で下校する等の防犯についてお子さんと話し合い、子供たちが被害に遭わないようにしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","岡垣町旭南１番西側路上","女児へ声掛け事案","２月５日午後４時ころ","2020-02-06 17:42:01","２月５日午後４時ころ、岡垣町旭南１番西側付近路上で、下校中の小学生女児２名が見知らぬ男から「学校は遠いのかな、家はどこにあるの？」などと声を掛けられ、翌日、同じ男から「あなたの家はここだったんだね」と再び声を掛けられる事案が発生しました。男は年齢６０歳代くらい、身長１６０センチくらい、黒色ジャンパー、黒色皮手袋、メガネを着用しています。●危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","久留米市三潴町田川","声かけ事案","２月６日午後５時ころ","2020-02-07 08:39:01","２月６日午後５時ころ、久留米市三潴町田川付近の公園で、遊んでいた小学生男児が、白色普通乗用車に乗車した男から「今日は寒いね、車の中で一緒に暖まろう」と声をかけられる事案が発生しました。男は年齢７０歳くらいで、白髪、灰色の上着、黒色のズボン、黒いマスクを着用していました。●知らない人にはついて行かない。●危険を感じたら、すぐに逃げる。●防犯ブザーを持つことなどお子さんと話し合いましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","城南区茶山６丁目","公然わいせつ","２月６日午後７時４０分ころ","2020-02-07 09:06:01","２月６日午後７時４０分ころ、城南区茶山６丁目付近で、男が下半身を露出しているとの目撃情報がありました。男は、年齢３５～４０歳位、中肉、茶色上着を着用し自転車に乗っていました。●不審者を見たら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区田村６丁目","つきまとい事案","２月６日午後４時３０分ころ","2020-02-07 09:20:01","２月６日午後４時３０分ころ、早良区田村６丁目付近の道路上で、通行中の男児が、見知らぬ男からつきまとわれる事案が発生しました。男は、年齢６０歳代位、身長１６５センチ位、中肉、黒色ジャンパー、緑色野球帽を着用しています。●深夜のひとり歩きは避けましょう。●防犯ブザーを活用しましょう。●危険を感じたらすぐに１１０番通報しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","八幡東区枝光","八幡東区における声かけ事案","２月７日午後５時ころ","2020-02-07 18:28:01","２月７日午後５時ころ、八幡東区枝光付近の道路上で、帰宅中の小学女児が男から「スタイルいいね、今から用事あるの」等と声をかけられる事案が発生しました。男の特徴は、年齢３０歳位、身長１７５ｃｍ位、茶髪、緑色帽子、灰色作業服です。●身に危険を感じたら大きな声で助けを求め、すぐに１１０番通報しましょう●防犯ブザーを活用するなどしましょう。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","西区姪浜","痴漢","２月６日午後４時ころ","2020-02-07 18:44:01","２月６日午後４時ころ、福岡市西区姪浜付近の電車内で、乗車中の女性が見知らぬ男から体を触られる事件が発生しました。犯人は年齢３０から４０歳くらい、身長１７０ｃｍくらい、中肉、長めの黒髪、白マスク、黒系長袖シャツ、黒系長ズボン、グレーの運動靴、紺色手提げバッグを所持し、犯行後電車を降り立ち去っています。●危険を感じたら大声を出して助けを求め、すぐに１１０番通報をしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","太宰府市白川１６番","公然わいせつ","２月７日午後１１時ころ","2020-02-08 08:01:01","　２月７日午後１１時ころ、太宰府市白川１６番付近の道路上で、男が通行中の女性に、下半身を見せるという事案が発生しました。犯人は、年齢２０歳代から４０歳代、身長１７５センチ位、中肉、黒色短髪、スーツを着用しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","小倉北区京町４丁目４番","強盗事件","２月８日午前０時４０分ころ","2020-02-08 08:24:01","２月８日午前０時４０分ころ、小倉北区京町４丁目４番付近の路上で、通行中の被害者が、後方から接近してきた２人組に背中を蹴られバッグを奪われる強盗事件が発生しました。犯人は、色不明のフード付き上衣を着用した２人組の人物です。目撃情報等があれば情報提供をお願いします。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","南区三宅３丁目１３番","声かけ事案","２月７日午後５時ころ","2020-02-08 08:34:01","　２月７日午後５時ころ、南区三宅３丁目１３番付近の道路上で、通行中の小学生女児が、以前声かけをされた男から「このあいだの子だよね。」と声をかけられる事案が発生しました。男は４０歳位、身長１６０センチ位、小肥り、黒色キャップ帽子、黒色マスク、両耳ピアス、深緑色ジャンパー、青色Ｇパンを着用していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区大博町１番","つきまとい事案","２月８日午前２時ころ","2020-02-08 10:00:01","２月８日午前２時ころ、博多区大博町１番の道路上で、通行中の女性が見知らぬ男からつきまとわれる事案が発生しました。男は、黒っぽい色の長髪、黒色リュックサック所持、色不明のマウンテンバイクに乗車しています。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","中央区赤坂１丁目７番","ひったくり","２月７日午後１１時ころ","2020-02-08 10:15:01","２月７日午後１１時ころ、中央区赤坂１丁目７番付近の道路上で、徒歩で帰宅中の女性が所持していた手提げバッグをひったくられる事件が発生しました。犯人は、スクーターに乗った男１名で、黒っぽい服装、白色ヘルメットを着用しています。被害に遭わないためにも、●バッグは車道と反対側に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","小郡市稲吉","つきまとい事案","２月８日午後１時３０分ころ","2020-02-08 18:05:01","２月８日午後１時３０分ころ、小郡市稲吉の路上で、通行中の小学生女児が、見知らぬ男からつきまとわれる事案が発生しました。男は６０代男性、黒色ジャンパー、赤色上衣、黒色ズボン、灰色帽子、メガネを着用しています。●見知らぬ人にはついていかない。●危険を感じたら大声で助けを求め、すぐに逃げる。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","岡垣町大字内浦","声かけ事案","２月８日午前８時ころ","2020-02-09 09:36:01","２月８日午前８時ころ、福岡県遠賀郡岡垣町大字内浦付近のコンビニエンスストア店内で、女性が見知らぬ外国人風の男性から「かわいいね。電話番号教えて。」等と声をかけられる事案が発生しました。男性の特徴は、年齢２０～３０歳位、身長１７５センチメートル位、黒色ジャンパー、黒色ズボンを着用しています。●不審に思ったらすぐ逃げる●危険を感じたら大声を出す●防犯ブザーを活用するなどの対策をとりましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","２月７日","架空請求ハガキに注意","２月６日から","2020-02-10 16:45:01","　２月６日から２月７日にかけて、南区内の高齢者宛てに、東京都中央区新川のＡ株式会社という送り主から「ご確認のお願い」と題し、「支払い確認が取れていない」「下記電話番号まで連絡して下さい」と書かれたハガキが多数送付されています。●身に覚えのないハガキやメールは無視しましょう。●電話帳や電話番号案内などで実在する業者か確認しましょう。●身近なご高齢の方などに「詐欺に気をつけて」等の呼び掛けをお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","豊前市内","豊前市内における架空請求被害","２月８日午後１時００分ころ","2020-02-10 17:46:01","２月８日午後１時００分ころ、豊前市内で、パソコンに「サポートが終了しウイルス感染の恐れがあるので連絡してください」と表示され、記載されたフリーダイヤルに連絡したところ、「更新手数料を電子マネーで支払ってください」と言葉巧みに誘われ数回に分け電子マネー計２７万５千円分をだまし取られる詐欺事件が発生しました。●電話でお金はすべて詐欺！すぐに相談・１１０番！●多額の電子マネーを買っている人や、電子マネーを見ながら通話している人などを見かけた際には、「詐欺ではないですか？」と声掛けをお願いします。

配信者：豊前警察署
お問い合わせ・情報提供先
0979-82-0110
"
"発生","中央区赤坂１丁目１２番路上","声かけ事案"," ２月１０日午後５時ころ","2020-02-10 19:00:01"," ２月１０日午後５時ころ、中央区赤坂１丁目１２番付近路上で、帰宅中の中学生が、男から卑猥な言動で声をかけられる事案が発生しました。男は、年齢５０歳くらい、薄めの髪の毛、暗めの色の長袖と長ズボン、上半分に縁がある眼鏡を着用していて、自転車に乗った男でした。●緊急の場合は大声を出す。●防犯ブザーを持つなどしましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","南区西長住３丁目３０番","声かけ事案","２月１０日午前７時３０分ころ","2020-02-10 20:02:02","　２月１０日午前７時３０分ころ、南区西長住３丁目３０番付近の道路上で、小学生女児が、男から「お菓子をあげるからこっちにおいで。」等と声をかけられる事案が発生しました。犯人は、身長１７０～１７５センチくらい、中肉、黒色ジャンパー、黒色ズボン、黒色マスク、サングラスを着用しています。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","小郡市大保や三沢周辺","小郡市で猪の徘徊","２月１１日午後４時ころ","2020-02-11 18:38:01","　２月１１日午後４時ころ、小郡市大保や三沢周辺で、大型の猪１頭の徘徊事案が発生しました。●猪を見ても不用意に近づいたり、騒いだりしないようにしましょう。●不要な外出はなるべく控えてください。●お子さんにも野生動物の危険性を教え、近づかないように指導をお願いします。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","西区壱岐団地","つきまとい事案","２月１１日午後０時５０分ころ","2020-02-11 20:06:01","２月１１日午後０時５０分ころ、福岡市西区壱岐団地付近の道路上で、通行中の女児が、不審な男からつきまとわれる事案が発生しました。不審者の特徴は年齢３０歳くらい、黒色マスク、黒色キャップ帽、上下黒っぽい色の服装、黒色の自転車使用です。お子さんのいる家庭では、●防犯ブザーを携帯させる●不安を感じたら近くの大人に助けを求める等の防犯について日頃から話し合い、子供達が犯罪被害に遭わないようにしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","お知らせしていました猪","小郡市で出没した猪の確保","２月１１日","2020-02-12 10:29:01","　２月１１日にお知らせしていました猪の徘徊事案については、２月１２日の朝に確保しました。ご協力ありがとうございました。今後も、●猪を見ても不用意に近づいたり、騒いだりしないようにしましょう。●目撃した際は情報提供をお願いします。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"検挙","お知らせしました小倉北区井堀","強盗事件","令和元年１２月２１日","2020-02-12 16:31:01","令和元年１２月２１日にお知らせしました小倉北区井堀での強盗事件については、２月１２日に３１歳の男を検挙しました。情報提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","南区鶴田４丁目４７番","声かけ事案","２月１２日午後３時３０分ころ","2020-02-12 19:18:01","２月１２日午後３時３０分ころ、南区鶴田４丁目４７番付近で、中学生の児童が見知らぬ男から、「ねえねえ」、「あっち行こう」などと声を掛けられる事案が発生しました。男は、４０～５０歳くらい、身長１７０センチメートルくらい、薄毛、やせ型、徒歩といった特徴です。●見知らぬ人にはついていかない。●近くの大人やお店の人に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","田川市大字伊田","田川市で不審者情報","２月１２日午後１時４５分ころ","2020-02-13 13:38:01","２月１２日午後１時４５分ころ、田川市大字伊田において、通行中の女子中学生が、対向から進行してきた車の運転手から、すれ違いざまに携帯電話のカメラを向けられる事案が発生しました。男は年齢４０代くらい、灰色のセダンタイプ車に乗車していました。●登下校は複数でしましょう。●防犯ブザーなどの防犯グッズを活用しましょう。●不審者を見かけたり、声を掛けられたりした時は、すぐに家族や学校、警察に連絡しましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","戸畑区沢見","痴漢事案","２月１３日午前７時ころ","2020-02-13 16:05:01","２月１３日午前７時ころ、戸畑区沢見付近を走行中のバス車内において、女性が男に背後から体を触られる事案が発生しました。●時々後ろを振り返って警戒していることアピールする。●危険を感じたら大声を出して助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","小倉北区内","不審電話（アポ電）事案","２月１３日","2020-02-13 18:05:02","２月１３日、小倉北区内の高齢男性宅の固定電話に、県警の防犯コールセンターのナカノを名乗る男から「あなたの個人情報が漏れている、通販会社等３社から情報が漏れているようだ」「登録情報を今から消す」などの電話があり、その後、更に、「１社は代わりの者を用意しなければ個人情報を消すことが出来ない」などと、ニセ電話詐欺に発展するおそれのある、不審電話（アポ電）が発生しました。●警察官が個人情報を削除する目的で電話することありません。●電話でお金は全て詐欺！すぐに相談・１１０番！

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","八幡西区本城東４丁目４番路上","つきまとい事案","２月１３日午前６時ころ","2020-02-13 18:15:01","２月１３日午前６時ころ、八幡西区本城東４丁目４番付近路上で、女子高校生が徒歩で通行中に、自転車に乗った見知らぬ男からつきまとわれる事案が発生しました。男は年齢３０歳代、黒っぽい上下服、野球帽を着用しています。●危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","福津市津屋崎４丁目１８番路上","福津市における不審者情報","２月１３日午後４時３０分ころ","2020-02-13 18:19:01","２月１３日午後４時３０分ころ、福津市津屋崎４丁目１８番付近路上で、帰宅途中の小学生が、原動機付自転車に乗車した男から「家はどこ。どれくらい行ったとこ。」などと声をかけられる事案が発生しました。男は、年齢６０歳くらい、薄茶色のシャツを着用しています。●危険を感じたら大声を出す。●近くの大人に助けを求める。●すぐに１１０番通報をするなどしましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","苅田町小波瀬","わいせつ事案等","２月１３日午後３時～午後４時までの間","2020-02-13 19:53:01","２月１３日午後３時～午後４時までの間、苅田町小波瀬付近で、女児が徒歩で通行中、見知らぬ男が車（黒っぽい色、車体に赤ライン、ホイールが赤色）から降りて「小波瀬駅どこ、（陰部を）触って」等と声をかけられる事案が発生しています。その事案から間もなく、似た男が徒歩で同様に声を掛け、別の女児の手を引っ張り、体を触らせた事案も発生しています。同一人物かは不明ですがどちらも、２０歳位、やせ型、黒色短髪、灰色上衣、黒色ズボン、所持品はありませんでした。●身に危険を感じたらすぐに１１０番しましょう

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","南区三宅３丁目３番","声かけ事案","２月１３日午後４時ころ","2020-02-14 08:18:01","　２月１３日午後４時ころ、南区三宅３丁目３番付近の公園内で、遊戯中の小学生男児数人が、見知らぬ男から「それかっこいいね。」などと声をかけられ、肩を触られたり、手招きされたりする事案が発生しました。男は６０歳位、身長１６０センチ位、やせ型、黒色ニット帽子、白色マスク、灰色ベンチコート、黒っぽいズボンを着用していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区柳河内１丁目８番","南区で不審者の出没","２月１３日午後４時３０分ころ","2020-02-14 08:32:01","　２月１３日午後４時３０分ころ、南区柳河内１丁目８番付近の路上で、下校中の女児が、見知らぬ男から注視される事案が発生しました。男は６０～７０歳位、身長１６０～１６５センチ位、中肉、野球帽、メガネを着用し、紺色のリュック、迷彩柄のトートバッグを所持していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","筑紫野市二日市西２丁目７番道路上","筑紫野市で不審者出没","２月１３日午後５時ころ","2020-02-14 08:48:02","　２月１３日午後５時ころ、筑紫野市二日市西２丁目７番付近道路上で小学生女児が、見知らぬ男から携帯電話で撮影されるという事件が発生しました。男は、年齢２０歳代、青色系の服装、サングラス、マスクを着用し、黒色携帯電話を使用していました。●危険を感じたら大声を出す。●知らない人にはついて行かない。●防犯ブザーを活用することなどをお子さんと話し合いましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","中間市中尾３丁目１２番路上","つきまとい事案","２月１３日午後１０時ころ","2020-02-14 08:49:01","２月１３日午後１０時ころ、中間市中尾３丁目１２番付近路上で、女子大学生が徒歩で通行中に、見知らぬ男からつきまとわれる事案が発生しました。男は年齢２０歳代、緑色パーカー、スニーカー、白色マスクを着用しています。●危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","うきは市吉井町","うきは市における声かけ事案","２月１３日午後７時２０分ころ","2020-02-14 17:17:01","　２月１３日午後７時２０分ころ、うきは市吉井町で、徒歩帰宅中の小学生が、見知らぬ男から「どこに行きますか」などと声を掛けられる事案が発生しました。●男の特徴は、年齢３０歳位、身長１７０センチくらい、痩せ型、白色シャツ、黒色軽快自転車に乗車●危険を感じたら大声を出す●見知らぬ人にはついていかない●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：うきは警察署
お問い合わせ・情報提供先
0943-76-5110
"
"発生","太宰府市","ニセ電話詐欺事件","２月１４日午後４時ころから","2020-02-14 17:47:01","２月１４日午後４時ころから、太宰府市の個人住宅に警察官を名乗る人物から「犯罪者を逮捕したらあなたの通帳がありました」「押収したキャッシュカードの中にあなたのカードがありました」という内容の電話が連続して発生しています。●不審な電話は一人で判断せず、家族や警察に相談しましょう。●他人に通帳やキャッシュカードは渡さないようにしましょう。●電話でお金は全て詐欺！すぐに相談・１１０番！

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
